Industry Detail ,,,,,,,
IndustryCode,Description,Employment,Output,EmployeeCompensation,ProprietorIncome,OtherPropertyTypeIncome,TaxOnProductionAndImports
0,Total,55473.088830634952,7418496741.3395643,2365935203.8297806,413833771.74589622,965332640.54889154,497555800.13370121
1,Oilseed farming,0,0,0,0,0,0
2,Grain farming,0.53768646717071533,67708.104848861694,22694.63986158371,16567.621380090714,55.475658882642165,-28239.49046432972
3,Vegetable and melon farming,6.1467323303222656,226774.1858959198,196017.62294769287,20905.453711748123,-104344.46483850479,39.096590626286343
4,Fruit farming,5716.87158203125,207133773.80371094,122677810.66894531,26904973.983764648,-34113048.553466797,44169.899076223373
5,Tree nut farming,7.5166144371032715,125896.76678180695,252188.8017654419,10161.806829273701,-142113.96872997284,53.529383876593783
6,"Greenhouse, nursery, and floriculture production",15.505826950073242,637650.31099319458,680469.75135803223,35623.598843812943,-324910.10427474976,60.845708503620699
7,Tobacco farming,0,0,0,0,0,0
8,Cotton farming,0,0,0,0,0,0
9,Sugarcane and sugar beet farming,0,0,0,0,0,0
10,All other crop farming,22.070640563964844,313655.88307380676,355406.07571601868,34357.693046331406,-190416.66388511658,-4931.996576488018
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",1.6334011554718018,240990.80264568329,12892.660684883595,36125.972867012024,42413.726449012756,11403.236538171768
12,Dairy cattle and milk production,15.58448600769043,3602392.4350738525,500312.50715255737,175843.70076656342,-8549.3326187133789,13519.903644919395
13,Poultry and egg production,0.13394017517566681,45631.26340508461,9267.1187594532967,319.31215198710561,-4351.6554869711399,1426.0157477110624
14,"Animal production, except cattle and poultry and eggs",21.491477966308594,2633503.4370422363,798906.20708465576,890466.15362167358,644280.31444549561,166466.8619632721
15,"Forestry, forest products, and timber tract production",2.3843603134155273,245819.28551197052,194544.717669487,0,-706.97010960429907,5468.5384966433048
16,Commercial logging,49.724887847900391,17649435.043334961,1613827.8245925903,14327306.747436523,-106321.66266441345,148585.28971672058
17,Commercial fishing,0,0,0,0,0,0
18,Commercial hunting and trapping,8.7384405136108398,3352851.8676757812,0,3109645.8435058594,0,88423.274457454681
19,Support activities for agriculture and forestry,4755.9111328125,186498245.23925781,174859710.69335938,7109924.7932434082,-37414287.567138672,6116830.8258056641
20,Oil and gas extraction,83.945014953613281,19100801.467895508,0,377.30231997556984,0,15830.833464860916
21,Coal mining,0,0,0,0,0,0
22,"Copper, nickel, lead, and zinc mining",0,0,0,0,0,0
23,Iron ore mining,0,0,0,0,0,0
24,Gold ore mining,0,0,0,0,0,0
25,Silver ore mining,0,0,0,0,0,0
26,Uranium-radium-vanadium ore mining,0,0,0,0,0,0
27,Other metal ore mining,87.281097412109375,27903993.606567383,5125397.2053527832,5183359.6229553223,-86774.304509162903,979639.82820510864
28,Stone mining and quarrying,5.1202821731567383,947199.04661178589,7364.0658520162106,289190.73939323425,-190.36293087992817,40454.473346471786
29,Sand and gravel mining,0,0,0,0,0,0
30,"Other clay, ceramic, refractory minerals mining",0,0,0,0,0,0
31,"Potash, soda, and borate mineral mining",0,0,0,0,0,0
32,Phosphate rock mining,0,0,0,0,0,0
33,Other chemical and fertilizer mineral mining,0,0,0,0,0,0
34,Other nonmetallic minerals,0,0,0,0,0,0
35,Drilling oil and gas wells,7.8509268760681152,1831074.3570327759,0,-55.57244730880484,0,36007.8364610672
36,Support activities for oil and gas operations,9.0714111328125,1550499.0816116333,0,40.350176277570426,0,31917.080283164978
37,Metal mining services,9.0638675689697266,2058686.2564086914,0,40.414437535218894,0,38309.477269649506
38,Other nonmetallic minerals services,9.0652856826782227,2005301.9523620606,0,40.726572478888556,0,7374.8244903981686
39,Electric power generation - Hydroelectric,0,0,0,0,0,0
40,Electric power generation - Fossil fuel,0,0,0,0,0,0
41,Electric power generation - Nuclear,0,0,0,0,0,0
42,Electric power generation - Solar,0,0,0,0,0,0
43,Electric power generation - Wind,0,0,0,0,0,0
44,Electric power generation - Geothermal,0,0,0,0,0,0
45,Electric power generation - Biomass,0,0,0,0,0,0
46,Electric power generation - All other,0,0,0,0,0,0
47,Electric power transmission and distribution,3.3077366352081299,3907727.4799346924,30895.22011578083,167.082529515028,119800.56017637253,1163779.1395187378
48,Natural gas distribution,37.784355163574219,29044124.603271484,2098867.1779632568,-2339.8804478347301,6063810.8253479004,5288421.630859375
49,"Water, sewage and other systems",15.258823394775391,2817084.789276123,142492.59233474731,771.62106754258275,251566.58887863159,676130.83124160767
50,Construction of new health care structures,85.766639709472656,11485069.274902344,3301750.4215240479,661684.33427810669,2045609.2357635498,195874.42278862
51,Construction of new manufacturing structures,130.95437622070313,17044599.533081055,4778625.48828125,1064281.1059951782,1703847.8851318359,271789.3123626709
52,Construction of new power and communication structures,182.15364074707031,28236982.345581055,6583208.0841064453,1784745.9316253662,6130763.5307312012,556655.4069519043
53,Construction of new educational and vocational structures,216.43357849121094,26285301.208496094,9367211.3418579102,1400618.6723709106,4276485.4431152344,393983.90054702759
54,Construction of new highways and streets,166.55610656738281,30675464.630126953,6599730.0148010254,1291238.9039993286,6298615.9324645996,490583.44960212708
55,"Construction of new commercial structures, including farm structures",322.34512329101562,35764381.408691406,11397649.765014648,2690651.8936157227,2651933.9084625244,909076.5118598938
56,Construction of other new nonresidential structures,439.3651123046875,31994102.478027344,16024950.02746582,4093008.5182189941,-8817938.8046264648,621011.49559020996
57,Construction of new single-family residential structures,509.54098510742188,64039520.263671875,17862997.055053711,4402236.9384765625,10294634.819030762,1290779.4713973999
58,Construction of new multifamily residential structures,157.29963684082031,14172438.621520996,5570599.0791320801,1336048.1262207031,3262526.5121459961,263772.01080322266
59,Construction of other new residential structures,355.27783203125,64330444.3359375,12953976.631164551,2911086.3208770752,8444032.6690673828,1702972.1736907959
60,Maintenance and repair construction of nonresidential structures,239.48199462890625,43630451.202392578,8558647.1557617188,2013065.3381347656,4511787.8913879395,1104191.8992996216
61,Maintenance and repair construction of residential structures,120.32062530517578,23963329.315185547,4274361.6104125977,1454603.4336090088,2787894.0105438232,1059455.3947448731
62,"Maintenance and repair construction of highways, streets, bridges, and tunnels",85.906730651855469,7392280.5786132812,3083553.5526275635,722991.2281036377,-1366365.1943206787,218854.35283184052
63,Dog and cat food manufacturing,0,0,0,0,0,0
64,Other animal food manufacturing,2.5315961837768555,2605616.3311004639,167139.23215866089,12555.035762488842,103018.79048347473,65636.716783046722
65,Flour milling,0,0,0,0,0,0
66,Rice milling,0,0,0,0,0,0
67,Malt manufacturing,0,0,0,0,0,0
68,Wet corn milling,0,0,0,0,0,0
69,Soybean and other oilseed processing,0,0,0,0,0,0
70,Fats and oils refining and blending,0,0,0,0,0,0
