Industry Detail ,,,,,,,
IndustryCode,Description,Employment,Output,EmployeeCompensation,ProprietorIncome,OtherPropertyTypeIncome,TaxOnProductionAndImports
0,Total,131957.60997992754,21797249470.900745,6507605127.1399479,631266081.30885148,3544452663.7929668,731829592.44167066
1,Oilseed farming,14.502950668334961,3720934.8678588867,9084.7909450531006,4155606.2698364258,-662986.159324646,-49014.322459697723
2,Grain farming,86.040939331054688,10207026.481628418,722235.02397537231,3496809.4825744629,1953856.8258285523,-138227.82039642334
3,Vegetable and melon farming,54.582916259765625,3691899.7764587402,613604.96282577515,600939.03541564941,761689.54372406006,1377.185108140111
4,Fruit farming,45.260341644287109,2270243.4062957764,400010.58578491211,289424.86643791199,703895.15161514282,1101.9846424460411
5,Tree nut farming,0.62840098142623901,16471.739858388901,9110.5708852410316,1779.4244922697544,4762.8819011151791,13.417560694506392
6,"Greenhouse, nursery, and floriculture production",35.898860931396484,2555923.2234954834,717743.81399154663,183027.25255489349,768557.54852294922,457.65109825879335
7,Tobacco farming,0,0,0,0,0,0
8,Cotton farming,0,0,0,0,0,0
9,Sugarcane and sugar beet farming,0,0,0,0,0,0
10,All other crop farming,631.35498046875,7677112.5793457031,2590816.9746398926,1025538.2061004639,1535702.9438018799,-109684.61632728577
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",164.18402099609375,9001549.7207641602,144191.78664684296,1890140.7718658447,1498004.0788650513,312272.39966392517
12,Dairy cattle and milk production,244.39501953125,59025024.4140625,2735867.2618865967,4506719.1123962402,4061589.241027832,1468787.431716919
13,Poultry and egg production,1.1342549324035645,347283.24413299561,20356.738939881325,6685.690488666296,16121.704131364822,1864.3023213371635
14,"Animal production, except cattle and poultry and eggs",28.087566375732422,1659258.9616775513,152541.20528697968,904310.04762649536,421638.54837417603,88552.922010421753
15,"Forestry, forest products, and timber tract production",10.49985408782959,1228625.6551742554,940819.50187683105,0,80190.308392047882,2789.5190287381411
16,Commercial logging,54.891792297363281,5891876.220703125,1956932.0678710938,1916982.889175415,98702.862858772278,80103.486776351929
17,Commercial fishing,0,0,0,0,0,0
18,Commercial hunting and trapping,3.4434988498687744,198169.46983337402,0,127468.15383434296,0,19676.515832543373
19,Support activities for agriculture and forestry,116.93862915039063,3043097.2576141357,1999423.1462478638,377111.73295974731,-408161.93819046021,196748.64411354065
20,Oil and gas extraction,8.3437337875366211,8133418.083190918,0,7690371.9902038574,1228.2963143661618,36375.332623720169
21,Coal mining,0,0,0,0,0,0
22,"Copper, nickel, lead, and zinc mining",0,0,0,0,0,0
23,Iron ore mining,0,0,0,0,0,0
24,Gold ore mining,0,0,0,0,0,0
25,Silver ore mining,0,0,0,0,0,0
26,Uranium-radium-vanadium ore mining,0,0,0,0,0,0
27,Other metal ore mining,0,0,0,0,0,0
28,Stone mining and quarrying,43.997165679931641,13668650.627136231,4329511.1656188965,186578.67610454559,3318099.2603302002,589634.71651077271
29,Sand and gravel mining,79.070579528808594,17055210.113525391,6924324.5124816895,1154980.7786941528,1511064.1717910767,893962.02564239502
