Industry Detail ,,,,,,,
IndustryCode,Description,Employment,Output,EmployeeCompensation,ProprietorIncome,OtherPropertyTypeIncome,TaxOnProductionAndImports
0,Total,3155983.9308040421,965812200970.25024,382539004776.06873,61021722785.763618,251448921744.56284,28793857433.308464
1,Oilseed farming,0,0,0,0,0,0
2,Grain farming,0,0,0,0,0,0
3,Vegetable and melon farming,44.206512451171875,43691.12104177475,4054593.563079834,0,-4027596.9505310059,16.298048649332486
4,Fruit farming,31.401208877563477,22983.230650424957,2261128.6640167236,0,-2247102.9758453369,11.156145774293691
5,Tree nut farming,0.016856862232089043,22.42516893602442,1416.9982168823481,0,-1395.1342552900314,0.003737508080803309
6,"Greenhouse, nursery, and floriculture production",0,0,0,0,0,0
7,Tobacco farming,0,0,0,0,0,0
8,Cotton farming,0,0,0,0,0,0
9,Sugarcane and sugar beet farming,0,0,0,0,0,0
10,All other crop farming,0,0,0,0,0,0
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0,0,0,0,0,0
12,Dairy cattle and milk production,0,0,0,0,0,0
13,Poultry and egg production,0.12855254113674164,744.97266905382276,24382.591247558594,0,-24299.087002873421,3.9991973608266562
14,"Animal production, except cattle and poultry and eggs",0,0,0,0,0,0
15,"Forestry, forest products, and timber tract production",130.73110961914063,21676105.499267578,17591709.136962891,0,1499421.0004806519,34731.615334749222
16,Commercial logging,153.27792358398438,40880897.521972656,18886289.596557617,15682551.383972168,952578.24659347534,223886.32595539093
17,Commercial fishing,0,0,0,0,0,0
18,Commercial hunting and trapping,2.7511415481567383,2017943.3822631836,0,1901325.8218765259,0,15720.313414931297
19,Support activities for agriculture and forestry,253.74441528320313,43410068.511962891,28380422.592163086,18227748.870849609,-5793575.2868652344,424970.03078460693
20,Oil and gas extraction,278.93106079101562,1282042114.2578125,678984.10558700562,1618744995.1171875,-402506164.55078125,1215867.7577972412
21,Coal mining,0,0,0,0,0,0
22,"Copper, nickel, lead, and zinc mining",231.81878662109375,150060974.12109375,439032.85264968872,4178241.7297363281,1262873.7688064575,26118661.880493164
23,Iron ore mining,0,0,0,0,0,0
24,Gold ore mining,0,0,0,0,0,0
25,Silver ore mining,0,0,0,0,0,0
26,Uranium-radium-vanadium ore mining,0,0,0,0,0,0
27,Other metal ore mining,0,0,0,0,0,0
28,Stone mining and quarrying,0,0,0,0,0,0
29,Sand and gravel mining,0,0,0,0,0,0
30,"Other clay, ceramic, refractory minerals mining",0,0,0,0,0,0
31,"Potash, soda, and borate mineral mining",0,0,0,0,0,0
32,Phosphate rock mining,0,0,0,0,0,0
33,Other chemical and fertilizer mineral mining,0,0,0,0,0,0
34,Other nonmetallic minerals,0,0,0,0,0,0
35,Drilling oil and gas wells,45.561195373535156,96478759.765625,1448725.5811691284,115521636.96289063,-25703674.31640625,388130.60522079468
36,Support activities for oil and gas operations,132.08091735839844,143263946.53320313,296831.48860931396,171096389.77050781,-36323204.040527344,1040685.6536865234
37,Metal mining services,29.992740631103516,139958007.8125,73502.793908119202,173590515.13671875,-40821994.781494141,136826.72381401062
38,Other nonmetallic minerals services,30.800460815429688,139447616.57714844,201707.3929309845,173277648.92578125,-41135967.254638672,146894.88708972931
39,Electric power generation - Hydroelectric,68.429611206054688,42420341.491699219,180003.04698944092,22268463.134765625,208226.06980800629,3824249.0291595459
40,Electric power generation - Fossil fuel,65.271507263183594,111555580.13916016,12388867.378234863,14078052.520751953,19646623.611450195,11230575.561523438
41,Electric power generation - Nuclear,54.490528106689453,63287178.039550781,16940507.888793945,0,12284729.00390625,6002871.036529541
42,Electric power generation - Solar,92.050796508789062,48328739.166259766,6674598.6938476562,19485851.287841797,7327925.2052307129,2695077.4192810059
43,Electric power generation - Wind,97.469291687011719,121280876.15966797,5993218.4219360352,21663619.995117188,26534437.17956543,13136299.133300781
44,Electric power generation - Geothermal,0,0,0,0,0,0
45,Electric power generation - Biomass,0,0,0,0,0,0
46,Electric power generation - All other,56.763320922851562,14616016.387939453,194949.31399822235,6845596.7903137207,-181505.66518306732,1006342.7686691284
47,Electric power transmission and distribution,5700.17236328125,8340646484.375,1159916748.046875,17561203.002929688,1766316528.3203125,928226806.640625
48,Natural gas distribution,123.84085845947266,107510833.74023438,12798895.835876465,21568506.240844727,14368096.351623535,7660438.5375976562
49,"Water, sewage and other systems",23.403982162475586,12530411.720275879,3485030.8895111084,3107812.4046325684,2646856.5464019775,612507.93933868408
50,Construction of new health care structures,1643.8370361328125,389721221.92382812,160183105.46875,39945224.761962891,85927497.863769531,2463930.8452606201
51,Construction of new manufacturing structures,2260.329345703125,511092529.296875,220739501.953125,63496871.948242188,64485343.933105469,3125112.771987915
52,Construction of new power and communication structures,3281.9326171875,948568420.41015625,326194000.24414062,95023727.416992188,281531066.89453125,8321458.8165283203
53,Construction of new educational and vocational structures,4281.1328125,871564697.265625,420304748.53515625,83704643.249511719,148194595.33691406,4803228.8551330566
54,Construction of new highways and streets,3490.98046875,1075463745.1171875,368846923.828125,77410354.614257812,288469848.6328125,5478703.0220031738
55,"Construction of new commercial structures, including farm structures",6431.43505859375,1260936035.15625,603793823.2421875,155394195.55664063,128417526.24511719,11898438.453674316
56,Construction of other new nonresidential structures,8357.63671875,927375854.4921875,818760437.01171875,211348266.6015625,-492611755.37109375,8047366.1422729492
57,Construction of new single-family residential structures,11218.2978515625,2570827392.578125,943589965.8203125,324113403.3203125,596744445.80078125,41726966.857910156
58,Construction of new multifamily residential structures,3087.04833984375,614997619.62890625,283476440.4296875,87608482.360839844,164125625.61035156,6398510.9329223633
59,Construction of other new residential structures,6551.4951171875,1913994628.90625,644013854.98046875,175263565.06347656,369218109.13085938,18889734.268188477
60,Maintenance and repair construction of nonresidential structures,4396.88720703125,1272978027.34375,431595428.46679688,122082405.09033203,203028503.41796875,12422881.126403809
