Industry Detail ,,,,,,,
IndustryCode,Description,Employment,Output,EmployeeCompensation,ProprietorIncome,OtherPropertyTypeIncome,TaxOnProductionAndImports
0,Total,5703878.0584554672,1080246029494.822,302200909972.32495,32485935222.657394,167330184413.75531,34262935020.409431
1,Oilseed farming,2927.58642578125,941442626.953125,2782515.7642364502,-9615808.4869384766,349064605.71289062,-10206378.936767578
2,Grain farming,8964.6953125,1380406616.2109375,114803054.80957031,-32393173.217773438,330421966.55273438,-13161130.905151367
3,Vegetable and melon farming,6334.1572265625,541691101.07421875,120907348.6328125,-65061996.459960938,75866859.436035156,198118.4184551239
4,Fruit farming,6993.1806640625,412797515.86914062,88494888.305664062,-68620323.181152344,81035919.189453125,204410.34436225891
5,Tree nut farming,16.391378402709961,513448.89402389526,373712.74828910828,-90740.576386451721,14687.599614262581,390.03408164717257
6,"Greenhouse, nursery, and floriculture production",8608.8427734375,775128234.86328125,278739013.671875,-45414539.337158203,86198501.586914062,119032.91195631027
7,Tobacco farming,0,0,0,0,0,0
8,Cotton farming,0,0,0,0,0,0
9,Sugarcane and sugar beet farming,1582.8626708984375,165917007.44628906,50077171.325683594,-8430686.9506835938,26935033.798217773,-992641.3893699646
10,All other crop farming,5166.02587890625,73583404.541015625,26604049.682617188,-6615320.6825256348,8504117.9656982422,-810357.39183425903
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",8453.3916015625,567863952.63671875,9960076.3320922852,-37220581.0546875,98980720.520019531,26063369.750976562
12,Dairy cattle and milk production,5138.064453125,1664031982.421875,86589263.916015625,-66068702.697753906,98758605.95703125,42296352.386474609
13,Poultry and egg production,1351.6422119140625,514019775.390625,34669216.156005859,-7327026.3671875,12301856.04095459,2912795.5436706543
14,"Animal production, except cattle and poultry and eggs",9529.322265625,596650939.94140625,75001525.87890625,-43497734.069824219,233476287.84179688,39044189.453125
15,"Forestry, forest products, and timber tract production",700.945556640625,49523681.640625,27616506.576538086,5566377.1629333496,1289142.370223999,1377931.3564300537
16,Commercial logging,4520.96240234375,318703674.31640625,112255775.45166016,47952232.360839844,-5409718.0366516113,12430073.738098145
17,Commercial fishing,736.11614990234375,11602238.655090332,4018580.436706543,-2536200.2849578857,1349410.891532898,8576603.889465332
18,Commercial hunting and trapping,418.89166259765625,22622629.165649414,5294533.7295532227,-117580.8310508728,6850992.2027587891,3963336.9445800781
19,Support activities for agriculture and forestry,10250.33203125,410812194.82421875,265084686.27929688,113504081.72607422,-57904106.140136719,12893686.294555664
20,Oil and gas extraction,10247.7333984375,2441331787.109375,42055751.800537109,75920.715928077698,22569492.340087891,46845973.968505859
