Industry Detail ,,,,,,,
IndustryCode,Description,Employment,Output,EmployeeCompensation,ProprietorIncome,OtherPropertyTypeIncome,TaxOnProductionAndImports
0,Total,394445.76180189848,94542915916.657074,23587106898.908504,3075716799.3563781,19628176920.119587,3787296623.3227158
1,Oilseed farming,0,0,0,0,0,0
2,Grain farming,18.826438903808594,3037332.29637146,281441.47992134094,2298034.4295501709,-813651.9193649292,-1266801.3572692871
3,Vegetable and melon farming,202.24610900878906,12469325.065612793,2979597.806930542,3554296.0166931152,-343685.92500686646,2149.7514098882675
4,Fruit farming,282.94039916992188,13442402.839660645,2200924.6349334717,5398874.7596740723,-106136.42632961273,2866.5028512477875
5,Tree nut farming,0.78570032119750977,28574.412688612938,15823.468565940857,7131.4582601189613,4157.8612290322781,12.149404028605204
6,"Greenhouse, nursery, and floriculture production",471.16879272460938,47842781.066894531,14114186.28692627,8264494.8959350586,6971722.1260070801,4565.2417466044426
7,Tobacco farming,0,0,0,0,0,0
8,Cotton farming,0,0,0,0,0,0
9,Sugarcane and sugar beet farming,0,0,0,0,0,0
10,All other crop farming,309.2020263671875,3116580.7247161865,976254.34398651123,1055585.9804153442,-51066.562533378601,-49005.825072526932
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",241.17118835449219,20696237.564086914,306088.23895454407,9593015.6707763672,-2046913.1469726563,979307.41310119629
12,Dairy cattle and milk production,141.53242492675781,52496589.660644531,2015554.9049377441,7923400.4020690918,-210118.96431446075,197021.51417732239
13,Poultry and egg production,65.256904602050781,44123043.060302734,2477198.8391876221,954691.58887863159,1629863.6198043823,1378882.646560669
14,"Animal production, except cattle and poultry and eggs",49.580802917480469,7153419.017791748,599913.65671157837,7478971.004486084,-1737271.5473175049,452176.03445053101
15,"Forestry, forest products, and timber tract production",33.730972290039062,7007277.9655456543,1759296.4172363281,4519927.978515625,-6393.2342454791069,76438.464224338531
16,Commercial logging,206.90631103515625,47691104.888916016,7661125.659942627,32984092.712402344,-504727.72121429443,618196.48742675781
17,Commercial fishing,345.81454467773438,51120971.6796875,11441533.088684082,23573419.570922852,11486314.77355957,4288414.478302002
18,Commercial hunting and trapping,0,0,0,0,0,0
