Industry Detail ,,,,,,,
IndustryCode,Description,Employment,Output,EmployeeCompensation,ProprietorIncome,OtherPropertyTypeIncome,TaxOnProductionAndImports
0,Total,438028.49041962624,73442381956.165649,24527927481.356773,3494933678.2922616,12917299237.280207,4379657953.8219719
1,Oilseed farming,0,0,0,0,0,0
2,Grain farming,6.2351565361022949,575663.32817077637,86246.214807033539,381768.07761192322,-133391.87204837799,-240095.94321250916
3,Vegetable and melon farming,234.3525390625,8595718.3837890625,3321027.7557373047,2147630.6915283203,-1201444.149017334,1481.9292118772864
4,Fruit farming,201.70175170898438,5500034.8091125488,1456026.7925262451,1936237.2159957886,-326189.60738182068,1172.8458339348435
5,Tree nut farming,0.60951697826385498,13892.387971282005,12438.755482435226,3039.0983447432518,-2294.209785759449,5.906831120228162
6,"Greenhouse, nursery, and floriculture production",217.46255493164063,14293750.762939453,6818066.5969848633,2164277.3151397705,-213469.56491470337,1363.9347162097693
7,Tobacco farming,0,0,0,0,0,0
8,Cotton farming,0,0,0,0,0,0
9,Sugarcane and sugar beet farming,0,0,0,0,0,0
10,All other crop farming,140.97315979003906,770155.01260757446,390066.26605987549,228644.20711994171,-129230.797290802,-12110.093608498573
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",156.63874816894531,7200752.2583007812,172190.3383731842,2925556.1828613281,-365767.59815216064,340726.19676589966
12,Dairy cattle and milk production,8.2178268432617188,1801196.2175369263,111815.03534317017,238291.36788845062,-16302.954405546188,6759.9518224596977
13,Poultry and egg production,201.13287353515625,83562637.329101562,7585482.120513916,1584807.7535629273,415937.48331069946,2611403.4652709961
14,"Animal production, except cattle and poultry and eggs",131.93267822265625,10783836.364746094,1462257.981300354,9882533.073425293,-1809467.077255249,681658.98323059082
15,"Forestry, forest products, and timber tract production",26.171037673950195,3772902.7271270752,2239768.2666778564,971257.50780105591,-8139.2554566264153,59483.766555786133
16,Commercial logging,248.87730407714844,29865205.764770508,12351431.846618652,9244870.1858520508,-813732.92207717896,743976.71222686768
17,Commercial fishing,230.61578369140625,16922142.028808594,3777455.5683135986,6425072.6699829102,3746838.8080596924,2863111.2575531006
18,Commercial hunting and trapping,0,0,0,0,0,0
19,Support activities for agriculture and forestry,208.2138671875,10750418.663024902,5422409.5344543457,4651154.5181274414,-1160219.1925048828,268727.89859771729
20,Oil and gas extraction,147.0386962890625,33464363.098144531,0,7923.3488067984581,0,27729.401364922523
21,Coal mining,0,0,0,0,0,0
22,"Copper, nickel, lead, and zinc mining",0,0,0,0,0,0
23,Iron ore mining,0,0,0,0,0,0
24,Gold ore mining,0,0,0,0,0,0
25,Silver ore mining,0,0,0,0,0,0
26,Uranium-radium-vanadium ore mining,0,0,0,0,0,0
27,Other metal ore mining,0,0,0,0,0,0
28,Stone mining and quarrying,36.541183471679688,5631751.537322998,765847.86176681519,241978.33240032196,-19797.356799244881,287710.60705184937
29,Sand and gravel mining,233.9278564453125,37586696.624755859,16292339.324951172,482514.56022262573,-170264.09506797791,1542363.4052276611
30,"Other clay, ceramic, refractory minerals mining",0,0,0,0,0,0
31,"Potash, soda, and borate mineral mining",0,0,0,0,0,0
32,Phosphate rock mining,0,0,0,0,0,0
33,Other chemical and fertilizer mineral mining,0,0,0,0,0,0
34,Other nonmetallic minerals,0,0,0,0,0,0
35,Drilling oil and gas wells,11.120339393615723,2594270.9445953369,0,591.57406212761998,0,51002.819091081619
36,Support activities for oil and gas operations,25.401771545410156,4546285.1524353027,196713.74559402466,9094.9637815356255,-1058.7915312498808,89314.110577106476
37,Metal mining services,15.876335144042969,3606787.4431610107,0,848.70320279151201,0,67103.154957294464
38,Other nonmetallic minerals services,15.878820419311523,3513285.3984832764,0,855.2580839022994,0,12917.795218527317
39,Electric power generation - Hydroelectric,62.883010864257812,50715011.596679688,7066509.2468261719,-47954.212874174118,21076307.29675293,7972726.3450622559
40,Electric power generation - Fossil fuel,7.8514938354492188,14371209.144592285,939286.17238998413,0,3840507.2689056396,3070331.8119049072
