Industry Detail ,,,,,,,
IndustryCode,Description,Employment,Output,EmployeeCompensation,ProprietorIncome,OtherPropertyTypeIncome,TaxOnProductionAndImports
0,Total,16498.372948333621,2881858082.9929562,782480795.59835613,76979763.370502025,385000533.14959228,237953266.13665384
1,Oilseed farming,33.880359649658203,11897759.437561035,37911.571562290192,981074.69081878662,10351586.34185791,-156724.21455383301
2,Grain farming,139.85685729980469,20862874.984741211,1926625.0133514404,527717.4711227417,10178988.456726074,-282533.76483917236
3,Vegetable and melon farming,28.112188339233398,2223282.3371887207,482255.63764572144,26719.586923718452,681531.25047683716,829.34845704585314
4,Fruit farming,120.88032531738281,7088025.0930786133,1629926.5623092651,66718.034446239471,2653990.7455444336,3440.5537880957127
5,Tree nut farming,1.8270480632781982,52734.211087226868,38066.446781158447,420.61731801368296,11579.719372093678,42.956271499861032
6,"Greenhouse, nursery, and floriculture production",4.2066464424133301,327807.90328979492,120139.2263174057,1733.1733833998442,92195.913195610046,58.695681218523532
7,Tobacco farming,0,0,0,0,0,0
8,Cotton farming,0,0,0,0,0,0
9,Sugarcane and sugar beet farming,0,0,0,0,0,0
10,All other crop farming,257.83935546875,4129225.2540588379,1818658.5903167725,40726.505219936371,911765.15817642212,-58995.161205530167
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",81.867507934570312,6124577.9991149902,128039.24083709717,94952.762126922607,2180383.6822509766,212467.47672557831
12,Dairy cattle and milk production,100.52933502197266,28824413.299560547,1743664.9799346924,162494.76373195648,3614146.7094421387,717271.02994918823
13,Poultry and egg production,18.334379196166992,6799160.9573364258,520143.74732971191,9664.3427386879921,315265.41709899902,36499.574780464172
14,"Animal production, except cattle and poultry and eggs",26.047073364257812,2001520.1568603516,240146.72636985779,80541.133880615234,1501749.8731613159,106819.0410733223
15,"Forestry, forest products, and timber tract production",2.7604608535766602,332239.74704742432,255849.36141967773,0,21807.199344038963,733.37764479219913
16,Commercial logging,3.9642903804779053,1297655.9400558472,274677.39582061768,870512.90273666382,13854.055665433407,5787.6012288033962
17,Commercial fishing,0,0,0,0,0,0
18,Commercial hunting and trapping,0.18026864528656006,112272.93312549591,0,105629.21315431595,0,1030.0740832462907
19,Support activities for agriculture and forestry,104.26230621337891,2576644.6590423584,2916086.6737365723,-701940.95373153687,-595289.52836990356,174846.12762928009
20,Oil and gas extraction,46.813095092773438,1267848.014831543,263408.95891189575,10701825.141906738,-19015798.568725586,203921.13924026489
21,Coal mining,0,0,0,0,0,0
22,"Copper, nickel, lead, and zinc mining",0,0,0,0,0,0
23,Iron ore mining,0,0,0,0,0,0
24,Gold ore mining,0,0,0,0,0,0
25,Silver ore mining,0,0,0,0,0,0
26,Uranium-radium-vanadium ore mining,0,0,0,0,0,0
27,Other metal ore mining,0,0,0,0,0,0
28,Stone mining and quarrying,0,0,0,0,0,0
29,Sand and gravel mining,1.4834573268890381,189376.26481056213,0,49122.340977191925,0,16976.479440927505
30,"Other clay, ceramic, refractory minerals mining",0,0,0,0,0,0
31,"Potash, soda, and borate mineral mining",0,0,0,0,0,0
32,Phosphate rock mining,0,0,0,0,0,0
33,Other chemical and fertilizer mineral mining,0,0,0,0,0,0
34,Other nonmetallic minerals,0,0,0,0,0,0
35,Drilling oil and gas wells,4.0309677124023438,1134004.4736862183,19763.963297009468,772063.43412399292,-179985.67223548889,34345.541149377823
36,Support activities for oil and gas operations,5.0331053733825684,972404.3607711792,28329.245746135712,1132793.9033508301,-247766.8821811676,39627.000689506531
37,Metal mining services,5.0362815856933594,312450.94537734985,28515.09302854538,1147639.3938064575,-1100473.5231399536,22948.10488820076
38,Other nonmetallic minerals services,5.0347909927368164,572014.62984085083,28440.533205866814,1145711.0643386841,-701438.7845993042,23994.052782654762
39,Electric power generation - Hydroelectric,0,0,0,0,0,0
40,Electric power generation - Fossil fuel,0,0,0,0,0,0
41,Electric power generation - Nuclear,0,0,0,0,0,0
42,Electric power generation - Solar,0,0,0,0,0,0
43,Electric power generation - Wind,0,0,0,0,0,0
44,Electric power generation - Geothermal,0,0,0,0,0,0
45,Electric power generation - Biomass,0,0,0,0,0,0
46,Electric power generation - All other,0,0,0,0,0,0
47,Electric power transmission and distribution,85.152793884277344,98306732.177734375,6974007.6065063477,66536.091268062592,10619990.348815918,13891038.89465332
48,Natural gas distribution,0,0,0,0,0,0
49,"Water, sewage and other systems",0.20609913766384125,64534.507691860199,19695.36766409874,0,14958.493411540985,6295.9669157862663
50,Construction of new health care structures,18.739131927490234,2285974.5025634766,408546.77557945251,476328.16433906555,219157.96399116516,28282.659128308296
51,Construction of new manufacturing structures,32.045871734619141,4361971.8551635742,989608.2878112793,780975.5802154541,289097.42832183838,44580.839574337006
52,Construction of new power and communication structures,41.549392700195312,5923746.5858459473,921244.14443969727,1094584.4650268555,795106.17256164551,106075.89036226273
53,Construction of new educational and vocational structures,47.829330444335938,5564552.7839660645,1564661.6220474243,996861.93466186523,551681.57815933228,54285.500198602676
54,Construction of new highways and streets,51.083293914794922,9959653.8543701172,2271488.9049530029,925626.63555145264,1776498.556137085,80230.891704559326
55,"Construction of new commercial structures, including farm structures",76.531898498535156,8444798.469543457,1700934.7677230835,1938656.6877365112,361762.31503486633,142524.73413944244
56,Construction of other new nonresidential structures,109.89602661132813,8897248.2681274414,3398142.8146362305,2416601.4194488525,-2044511.5566253662,106245.9871172905
57,Construction of new single-family residential structures,118.65196228027344,14645786.285400391,2527586.2216949463,3046075.1056671143,1598494.0528869629,443834.84125137329
58,Construction of new multifamily residential structures,36.488059997558594,3133241.1766052246,787127.7928352356,946841.35913848877,455726.89175605774,76112.501323223114
59,Construction of other new residential structures,82.277496337890625,14177875.518798828,1887213.2301330566,2095648.7655639648,1081953.8831710815,239047.11008071899
60,Maintenance and repair construction of nonresidential structures,55.680141448974609,9793398.8571166992,1229105.7109832764,1447188.4965896606,578188.41934204102,158409.20805931091
61,Maintenance and repair construction of residential structures,28.753513336181641,5312413.215637207,676492.33341217041,628401.33905410767,410638.21315765381,158757.64191150665
62,"Maintenance and repair construction of highways, streets, bridges, and tunnels",20.139616012573242,1883863.2106781006,456164.33024406433,518511.47413253784,-234627.03824043274,34171.894192695618
63,Dog and cat food manufacturing,0,0,0,0,0,0
64,Other animal food manufacturing,89.395645141601562,91968368.530273438,4914100.6469726562,404668.30134391785,1861199.7365951538,5079874.9923706055
65,Flour milling,0,0,0,0,0,0
66,Rice milling,0,0,0,0,0,0
67,Malt manufacturing,0,0,0,0,0,0
68,Wet corn milling,0,0,0,0,0,0
69,Soybean and other oilseed processing,0,0,0,0,0,0
70,Fats and oils refining and blending,0,0,0,0,0,0
71,Breakfast cereal manufacturing,0,0,0,0,0,0
72,Beet sugar manufacturing,0,0,0,0,0,0
73,Sugar cane mills and refining,0,0,0,0,0,0
74,Nonchocolate confectionery manufacturing,0,0,0,0,0,0
75,Chocolate and confectionery manufacturing from cacao beans,0,0,0,0,0,0
76,Confectionery manufacturing from purchased chocolate,0,0,0,0,0,0
77,"Frozen fruits, juices and vegetables manufacturing",0,0,0,0,0,0
78,Frozen specialties manufacturing,0,0,0,0,0,0
79,Canned fruits and vegetables manufacturing,0,0,0,0,0,0
80,Canned specialties,0,0,0,0,0,0
81,Dehydrated food products manufacturing,0,0,0,0,0,0
82,Cheese manufacturing,0,0,0,0,0,0
83,"Dry, condensed, and evaporated dairy product manufacturing",0,0,0,0,0,0
84,Fluid milk manufacturing,9.7477083206176758,6704650.87890625,393308.66932868958,98237.328231334686,40227.357298135757,200917.88470745087
85,Creamery butter manufacturing,0,0,0,0,0,0
86,Ice cream and frozen dessert manufacturing,0,0,0,0,0,0
87,Frozen cakes and other pastries manufacturing,16.093132019042969,1350170.0162887573,421400.84505081177,29558.52635204792,63992.902636528015,190993.18981170654
88,Poultry processing,0,0,0,0,0,0
89,"Animal, except poultry, slaughtering",0,0,0,0,0,0
90,Meat processed from carcasses,8.3004798889160156,4381646.1563110352,247227.81777381897,283219.30766105652,13731.113635003567,101400.51692724228
91,Rendering and meat byproduct processing,0,0,0,0,0,0
92,Seafood product preparation and packaging,0,0,0,0,0,0
93,"Bread and bakery product, except frozen, manufacturing",16.093132019042969,1944446.0868835449,421400.84505081177,29511.291533708572,37828.13623547554,113431.9081902504
94,Cookie and cracker manufacturing,0,0,0,0,0,0
95,"Dry pasta, mixes, and dough manufacturing",0,0,0,0,0,0
96,Tortilla manufacturing,0,0,0,0,0,0
97,Roasted nuts and peanut butter manufacturing,2.8570225238800049,1301126.8377304077,267568.70746612549,0,47447.603195905685,22292.006760835648
98,Other snack food manufacturing,2.9065437316894531,1469295.6209182739,276435.70303916931,0,38927.581161260605,33527.843654155731
99,Coffee and tea manufacturing,0,0,0,0,0,0
100,Flavoring syrup and concentrate manufacturing,0,0,0,0,0,0
101,"Mayonnaise, dressing, and sauce manufacturing",0,0,0,0,0,0
102,Spice and extract manufacturing,0,0,0,0,0,0
103,All other food manufacturing,0,0,0,0,0,0
104,Bottled and canned soft drinks & water,0,0,0,0,0,0
105,Manufactured ice,0,0,0,0,0,0
106,Breweries,0,0,0,0,0,0
107,Wineries,651.756103515625,204166091.91894531,16266427.993774414,693778.57446670532,1705564.022064209,27859575.271606445
108,Distilleries,9.4119958877563477,16402204.513549805,274927.31809616089,25053.156539797783,114972.19651937485,10316952.705383301
109,Tobacco product manufacturing,7.2381787300109863,36796928.405761719,372958.89854431152,62746.629118919373,617307.36494064331,25874429.702758789
110,"Fiber, yarn, and thread mills",0,0,0,0,0,0
111,Broadwoven fabric mills,0,0,0,0,0,0
112,Narrow fabric mills and schiffli machine embroidery,0,0,0,0,0,0
113,Nonwoven fabric mills,0,0,0,0,0,0
114,Knit fabric mills,0,0,0,0,0,0
115,Textile and fabric finishing mills,22.603248596191406,6938895.2255249023,1975373.9833831787,38858.05606842041,483104.67600822449,104602.07611322403
116,Fabric coating mills,0,0,0,0,0,0
117,Carpet and rug mills,0,0,0,0,0,0
118,Curtain and linen mills,0,0,0,0,0,0
119,Textile bag and canvas mills,0,0,0,0,0,0
120,"Rope, cordage, twine, tire cord and tire fabric mills",0,0,0,0,0,0
121,Other textile product mills,0,0,0,0,0,0
122,Hosiery and sock mills,1.3817338943481445,132275.49195289612,27419.593185186386,0,7583.3913870155811,23385.30495762825
123,Other apparel knitting mills,1.3793705701828003,126980.03649711609,27387.944981455803,0,5871.4598417282104,10695.161297917366
124,Cut and sew apparel contractors,5.2379488945007324,12717.192992568016,27378.670871257782,-360200.9117603302,645.91690897941589,10087.719187140465
125,Mens and boys cut and sew apparel manufacturing,1.3784409761428833,166804.74579334259,27379.667386412621,0,8027.6839435100555,6916.3404405117035
126,Womens and girls cut and sew apparel manufacturing,1.3780566453933716,255000.79989433289,27376.919984817505,0,13971.651904284954,6785.5408415198326
127,Other cut and sew apparel manufacturing,1.3785165548324585,142945.3045129776,27381.440624594688,0,7296.1072437465191,7139.6003477275372
128,Apparel accessories and other apparel manufacturing,1.3786746263504028,133069.9622631073,27385.026216506958,0,6885.1811811327934,7593.4589840471745
129,Leather and hide tanning and finishing,0,0,0,0,0,0
130,Footwear manufacturing,0,0,0,0,0,0
131,Other leather and allied product manufacturing,1.1232713460922241,82504.004240036011,0,-1031.9065768271685,0,2626.767149195075
132,Sawmills,0,0,0,0,0,0
133,Wood preservation,0,0,0,0,0,0
134,Veneer and plywood manufacturing,0,0,0,0,0,0
135,Engineered wood member and truss manufacturing,0,0,0,0,0,0
136,Reconstituted wood product manufacturing,0,0,0,0,0,0
137,Wood windows and door manufacturing,17.731016159057617,4203864.574432373,1289578.914642334,33271.424472332001,185418.68031024933,53074.456751346588
138,"Cut stock, resawing lumber, and planing",0,0,0,0,0,0
139,"Other millwork, including flooring",14.080846786499023,3121785.4022979736,1037245.512008667,27739.048004150391,192480.9068441391,38308.698683977127
140,Wood container and pallet manufacturing,0,0,0,0,0,0
141,Manufactured home (mobile home) manufacturing,0,0,0,0,0,0
142,Prefabricated wood building manufacturing,0,0,0,0,0,0
143,All other miscellaneous wood product manufacturing,0,0,0,0,0,0
144,Pulp mills,0,0,0,0,0,0
145,Paper mills,0,0,0,0,0,0
146,Paperboard mills,0,0,0,0,0,0
147,Paperboard container manufacturing,1.131176233291626,528522.96829223633,0,98001.748323440552,0,8726.1656299233437
148,Paper bag and coated and treated paper manufacturing,0,0,0,0,0,0
149,Stationery product manufacturing,0,0,0,0,0,0
150,Sanitary paper product manufacturing,0,0,0,0,0,0
151,All other converted paper product manufacturing,0,0,0,0,0,0
152,Printing,27.375429153442383,4814935.2073669434,1650246.6201782227,-14726.572670042515,722565.1741027832,83157.040178775787
153,Support activities for printing,0,0,0,0,0,0
154,Petroleum refineries,0,0,0,0,0,0
155,Asphalt paving mixture and block manufacturing,2.4437873363494873,2321374.1779327393,330607.38444328308,0,416030.43675422668,27273.679152131081
156,Asphalt shingle and coating materials manufacturing,0,0,0,0,0,0
157,Petroleum lubricating oil and grease manufacturing,0,0,0,0,0,0
158,All other petroleum and coal products manufacturing,0,0,0,0,0,0
159,Petrochemical manufacturing,0,0,0,0,0,0
160,Industrial gas manufacturing,0,0,0,0,0,0
161,Synthetic dye and pigment manufacturing,0,0,0,0,0,0
162,Other basic inorganic chemical manufacturing,0,0,0,0,0,0
163,Other basic organic chemical manufacturing,88.815948486328125,136370239.2578125,12046331.405639648,2426.6692344099283,10570983.88671875,1982553.8396835327
164,Plastics material and resin manufacturing,0,0,0,0,0,0
165,Synthetic rubber manufacturing,0,0,0,0,0,0
166,Artificial and synthetic fibers and filaments manufacturing,0,0,0,0,0,0
167,Nitrogenous fertilizer manufacturing,0,0,0,0,0,0
168,Phosphatic fertilizer manufacturing,0,0,0,0,0,0
169,Fertilizer mixing,0,0,0,0,0,0
170,Pesticide and other agricultural chemical manufacturing,0,0,0,0,0,0
171,Medicinal and botanical manufacturing,0,0,0,0,0,0
172,Pharmaceutical preparation manufacturing,0,0,0,0,0,0
173,In-vitro diagnostic substance manufacturing,0,0,0,0,0,0
174,Biological product (except diagnostic) manufacturing,0,0,0,0,0,0
175,Paint and coating manufacturing,0,0,0,0,0,0
176,Adhesive manufacturing,0,0,0,0,0,0
177,Soap and other detergent manufacturing,0,0,0,0,0,0
178,Polish and other sanitation good manufacturing,0,0,0,0,0,0
179,Surface active agent manufacturing,0,0,0,0,0,0
180,Toilet preparation manufacturing,0,0,0,0,0,0
181,Printing ink manufacturing,0,0,0,0,0,0
182,Explosives manufacturing,0,0,0,0,0,0
183,Custom compounding of purchased resins,0,0,0,0,0,0
184,Photographic film and chemical manufacturing,0,0,0,0,0,0
185,Other miscellaneous chemical product manufacturing,0,0,0,0,0,0
186,Plastics packaging materials and unlaminated film and sheet manufacturing,0,0,0,0,0,0
187,Unlaminated plastics profile shape manufacturing,0,0,0,0,0,0
188,Plastics pipe and pipe fitting manufacturing,0,0,0,0,0,0
189,"Laminated plastics plate, sheet (except packaging), and shape manufacturing",0,0,0,0,0,0
190,Polystyrene foam product manufacturing,0,0,0,0,0,0
191,Urethane and other foam product (except polystyrene) manufacturing,0,0,0,0,0,0
192,Plastics bottle manufacturing,0,0,0,0,0,0
193,Other plastics product manufacturing,1.1653866767883301,227754.20546531677,0,2458.4459606558084,0,4872.1032217144966
194,Tire manufacturing,0,0,0,0,0,0
195,Rubber and plastics hoses and belting manufacturing,0,0,0,0,0,0
196,Other rubber product manufacturing,0,0,0,0,0,0
197,"Pottery, ceramics, and plumbing fixture manufacturing",0,0,0,0,0,0
198,"Brick, tile, and other structural clay product manufacturing",0,0,0,0,0,0
199,Flat glass manufacturing,0,0,0,0,0,0
200,Other pressed and blown glass and glassware manufacturing,0,0,0,0,0,0
201,Glass container manufacturing,0,0,0,0,0,0
202,Glass product manufacturing made of purchased glass,2.4479160308837891,398072.30234146118,0,11809.100396931171,0,11324.45689290762
203,Cement manufacturing,0,0,0,0,0,0
204,Ready-mix concrete manufacturing,0,0,0,0,0,0
205,Concrete block and brick manufacturing,0,0,0,0,0,0
206,Concrete pipe manufacturing,0,0,0,0,0,0
207,Other concrete product manufacturing,0,0,0,0,0,0
208,Lime manufacturing,0,0,0,0,0,0
