Industry Detail ,,,,,,,
IndustryCode,Description,Employment,Output,EmployeeCompensation,ProprietorIncome,OtherPropertyTypeIncome,TaxOnProductionAndImports
0,Total,1369.0650064814836,249565137.3625733,64941801.693814337,5038616.9571283972,70792265.59505333,2042357.2546930593
1,Oilseed farming,0.74210584163665771,863442.42095947266,1023.6932430416346,-3323.1941051781178,841872.6921081543,-10174.267925322056
2,Grain farming,102.65012359619141,39015083.312988281,1454525.2323150635,-148358.553647995,21403717.041015625,-16272294.998168945
3,Vegetable and melon farming,0,0,0,0,0,0
4,Fruit farming,40.823528289794922,4577781.2004089355,301561.68341636658,-225576.28154754639,2475965.2614593506,976.18135623633862
5,Tree nut farming,0.016279006376862526,1476.54814645648,328.97648634389043,-82.577942521311343,1160.4928877204657,0.6278057185227226
6,"Greenhouse, nursery, and floriculture production",0,0,0,0,0,0
7,Tobacco farming,0,0,0,0,0,0
8,Cotton farming,0,0,0,0,0,0
9,Sugarcane and sugar beet farming,0,0,0,0,0,0
10,All other crop farming,39.730381011962891,911000.49018859863,114814.32616710663,-24516.038596630096,488697.1116065979,-14324.779622256756
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",31.971439361572266,6193990.2305603027,36856.885999441147,-137899.4882106781,2451054.0962219238,293088.10830116272
12,Dairy cattle and milk production,0,0,0,0,0,0
13,Poultry and egg production,0.12512792646884918,208441.39158725739,4708.3883546292782,-1154.4724693521857,20358.284935355186,6513.9709040522575
14,"Animal production, except cattle and poultry and eggs",0.89524877071380615,302341.22276306152,10201.530531048775,-10859.841480851173,274339.2288684845,19111.346453428268
15,"Forestry, forest products, and timber tract production",0.2185126543045044,20633.617416024208,15927.692875266075,0,-57.880795793607831,501.15952035412192
16,Commercial logging,0.82890129089355469,49847.666174173355,17099.818214774132,3627.358004450798,-1126.5644570812583,2474.629320204258
17,Commercial fishing,0,0,0,0,0,0
18,Commercial hunting and trapping,0,0,0,0,0,0
19,Support activities for agriculture and forestry,50.821533203125,2502419.4717407227,2492977.3807525635,94803.735613822937,-533416.09239578247,65241.441130638123
20,Oil and gas extraction,0,0,0,0,0,0
21,Coal mining,0,0,0,0,0,0
22,"Copper, nickel, lead, and zinc mining",0,0,0,0,0,0
23,Iron ore mining,0,0,0,0,0,0
24,Gold ore mining,0,0,0,0,0,0
