Industry Detail ,,,,,,,
IndustryCode,Description,Employment,Output,EmployeeCompensation,ProprietorIncome,OtherPropertyTypeIncome,TaxOnProductionAndImports
0,Total,23611.550023108721,3682859261.4440131,1133505766.1077299,103175800.38274901,456895434.48356652,609451991.35270238
1,Oilseed farming,1.0806524753570557,403313.87519836426,983.82285796105862,354046.85139656067,23417.49332845211,-5312.685389071703
2,Grain farming,20.594903945922852,3320739.74609375,234760.50794124603,894216.83549880981,879941.40386581421,-44970.843940973282
3,Vegetable and melon farming,31.317209243774414,2713814.2585754395,450640.26117324829,347212.97025680542,654995.97787857056,1012.3311076313257
4,Fruit farming,2.7280378341674805,175280.58588504791,30856.292694807053,17564.36750292778,59160.21391749382,85.081854194868356
5,Tree nut farming,0.017081834375858307,546.00293515250087,301.72549304552376,46.362874854821712,170.93420319724828,0.44476345806288009
6,"Greenhouse, nursery, and floriculture production",7.407956600189209,639959.33532714844,179549.79836940765,36020.98673582077,202447.77202606201,114.58798690000549
7,Tobacco farming,0,0,0,0,0,0
8,Cotton farming,0,0,0,0,0,0
9,Sugarcane and sugar beet farming,0,0,0,0,0,0
10,All other crop farming,481.22760009765625,8254822.7310180664,2783283.9488983154,866756.31999969482,1889868.7362670898,-117938.49617242813
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",101.21784210205078,8052640.9149169922,128876.11985206604,1329078.0782699585,1702018.3801651001,279353.82723808289
12,Dairy cattle and milk production,195.13020324707031,61133552.551269531,2831061.840057373,3668928.1463623047,5208000.1831054688,1521256.4468383789
13,Poultry and egg production,4.8206572532653809,1946125.2689361572,113974.06458854675,29448.861256241798,98462.827503681183,10447.281412780285
14,"Animal production, except cattle and poultry and eggs",8.3056364059448242,685307.50274658203,62946.178019046783,293578.29689979553,257388.50235939026,36574.147641658783
15,"Forestry, forest products, and timber tract production",5.2120223045349121,607702.61287689209,465009.33170318604,0,39634.84987616539,1384.689356200397
16,Commercial logging,240.90240478515625,13848442.077636719,4491013.5269165039,708249.74775314331,226515.72525501251,351203.20320129395
17,Commercial fishing,0,0,0,0,0,0
18,Commercial hunting and trapping,0.39571169018745422,84916.509687900543,0,77104.866504669189,0,2261.1385211348534
19,Support activities for agriculture and forestry,8.2738027572631836,737239.65883255005,356287.03236579895,378222.28670120239,-72732.381522655487,13879.750855267048
20,Oil and gas extraction,3.5754213333129883,1753807.0678710938,0,1650529.3846130371,264.85725538805127,15587.402507662773
21,Coal mining,0,0,0,0,0,0
22,"Copper, nickel, lead, and zinc mining",0,0,0,0,0,0
23,Iron ore mining,0,0,0,0,0,0
24,Gold ore mining,0,0,0,0,0,0
25,Silver ore mining,0,0,0,0,0,0
26,Uranium-radium-vanadium ore mining,0,0,0,0,0,0
27,Other metal ore mining,0,0,0,0,0,0
28,Stone mining and quarrying,13.093136787414551,4864588.2606506348,522409.20066833496,2204240.083694458,400369.793176651,176758.94498825073
29,Sand and gravel mining,0,0,0,0,0,0
30,"Other clay, ceramic, refractory minerals mining",0,0,0,0,0,0
31,"Potash, soda, and borate mineral mining",0,0,0,0,0,0
32,Phosphate rock mining,0,0,0,0,0,0
33,Other chemical and fertilizer mineral mining,0,0,0,0,0,0
34,Other nonmetallic minerals,0,0,0,0,0,0
35,Drilling oil and gas wells,1.1232364177703857,283004.85014915466,0,118521.25823497772,0,9577.5183290243149
36,Support activities for oil and gas operations,0.38440567255020142,173166.33462905884,0,161478.99627685547,12.03385090775555,3029.0237627923489
37,Metal mining services,0.38441753387451172,188891.48533344269,0,177692.78585910797,25.296014428022318,1754.1160341352224
38,Other nonmetallic minerals services,0.38441780209541321,195713.1028175354,0,184093.38593482971,21.100098820170388,1834.0667011216283
39,Electric power generation - Hydroelectric,33.327617645263672,11430218.696594238,482313.72237205505,765919.029712677,557936.60879135132,1861002.5644302368
40,Electric power generation - Fossil fuel,0,0,0,0,0,0
41,Electric power generation - Nuclear,0,0,0,0,0,0
42,Electric power generation - Solar,0,0,0,0,0,0
43,Electric power generation - Wind,0,0,0,0,0,0
44,Electric power generation - Geothermal,0,0,0,0,0,0
45,Electric power generation - Biomass,0,0,0,0,0,0
46,Electric power generation - All other,0,0,0,0,0,0
47,Electric power transmission and distribution,18.914459228515625,25933965.682983398,3144481.6589355469,89413.486421108246,4788403.9878845215,3083759.069442749
48,Natural gas distribution,0,0,0,0,0,0
49,"Water, sewage and other systems",0,0,0,0,0,0
50,Construction of new health care structures,36.802265167236328,4408244.1329956055,1021887.5408172607,517052.41203308105,548174.14283752441,55429.24627661705
51,Construction of new manufacturing structures,51.988807678222656,6154837.6083374023,1237149.2385864258,821272.25399017334,361412.4059677124,72265.587747097015
52,Construction of new power and communication structures,75.128120422363281,10432905.197143555,1820882.3204040527,1412272.9301452637,1571564.6743774414,191513.34464550018
53,Construction of new educational and vocational structures,105.11438751220703,12445341.110229492,4417130.4702758789,1084021.6875076294,1557429.0752410889,118742.42871999741
54,Construction of new highways and streets,92.913932800292969,17561407.089233398,4202885.1509094238,1002570.6291198731,3287015.6764984131,145902.55916118622
55,"Construction of new commercial structures, including farm structures",131.97372436523438,13480576.515197754,3157772.7794647217,1989113.9268875122,671609.04407501221,245455.26504516602
56,Construction of other new nonresidential structures,200.51054382324219,14452940.940856934,6235823.6312866211,2614568.4719085693,-3751817.9416656494,193733.67726802826
57,Construction of new single-family residential structures,212.69181823730469,24774854.66003418,4946704.3876647949,3303999.1855621338,3128391.0274505615,794367.25378036499
58,Construction of new multifamily residential structures,65.480545043945312,5148344.0399169922,1538375.4968643189,1026237.7262115479,890680.13429641724,136378.19886207581
59,Construction of other new residential structures,150.99797058105469,25139274.597167969,3905908.8230133057,2270346.6415405273,2239287.6148223877,437893.50986480713
60,Maintenance and repair construction of nonresidential structures,99.411956787109375,16697666.168212891,2350619.7929382324,1567049.7417449951,1105764.2698287964,282402.60481834412
61,Maintenance and repair construction of residential structures,49.565372467041016,8815085.4110717773,1203133.225440979,681603.13367843628,730314.97001647949,273388.5645866394
62,"Maintenance and repair construction of highways, streets, bridges, and tunnels",35.5853271484375,2990518.5699462891,841289.52026367188,560987.71095275879,-432715.23714065552,60294.058173894882
