Industry Detail ,,,,,,,
IndustryCode,Description,Employment,Output,EmployeeCompensation,ProprietorIncome,OtherPropertyTypeIncome,TaxOnProductionAndImports
0,Total,34301.299944475293,5475269338.1733265,1493512882.9549065,215841260.05484724,765441092.60864913,419919565.47346497
1,Oilseed farming,0,0,0,0,0,0
2,Grain farming,1.8857903480529785,273762.85195350647,19344.000145792961,310431.59961700439,-170370.62346935272,-114180.18490076065
3,Vegetable and melon farming,89.443145751953125,5326480.8654785156,970579.26654815674,2275507.2116851807,-601835.60848236084,918.30221936106682
4,Fruit farming,74.048255920410156,3182372.8084564209,397333.59217643738,1915598.98853302,-538872.53999710083,678.61983552575111
5,Tree nut farming,4.8659162521362305,188702.56841182709,79685.293138027191,70583.969354629517,28789.160773158073,80.233454355038702
6,"Greenhouse, nursery, and floriculture production",166.2254638671875,19186159.133911133,4316218.376159668,4967239.8567199707,2486792.0875549316,1830.7769205421209
7,Tobacco farming,0,0,0,0,0,0
8,Cotton farming,0,0,0,0,0,0
9,Sugarcane and sugar beet farming,0,0,0,0,0,0
10,All other crop farming,646.89300537109375,5332149.9824523926,1273687.481880188,2706729.1736602783,-591515.83909988403,-83843.94645690918
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",271.52047729492188,18674812.316894531,210614.10009860992,12973202.705383301,-6098557.9490661621,883657.33623504639
12,Dairy cattle and milk production,86.293205261230469,30533550.262451172,893957.31687545776,6906929.0161132812,-2142311.0961914062,114593.46860647202
13,Poultry and egg production,102.5885009765625,71202583.312988281,3048366.3082122803,2308982.3722839355,2810945.5108642578,2225141.2868499756
14,"Animal production, except cattle and poultry and eggs",55.775886535644531,7111635.2081298828,454800.03952980042,11143583.297729492,-5188167.0951843262,449534.8334312439
15,"Forestry, forest products, and timber tract production",22.676660537719727,1512602.686882019,1000524.0440368652,21489.396691322327,-3635.8763463795185,51859.315484762192
16,Commercial logging,446.90127563476562,45954372.406005859,31296955.108642578,409091.65143966675,-2061895.3704833984,1336748.7192153931
17,Commercial fishing,0,0,0,0,0,0
18,Commercial hunting and trapping,6.8659772872924805,239561.11073493958,0,85500.620305538177,0,69476.038217544556
19,Support activities for agriculture and forestry,401.34274291992188,19072235.107421875,19512054.443359375,196079.01573181152,-4174944.8776245117,515902.51922607422
20,Oil and gas extraction,0,0,0,0,0,0
21,Coal mining,17.591102600097656,4914647.102355957,1470717.0724868774,557.80541151762009,-38545.206189155579,259617.71607398987
22,"Copper, nickel, lead, and zinc mining",0,0,0,0,0,0
23,Iron ore mining,0,0,0,0,0,0
24,Gold ore mining,0,0,0,0,0,0
25,Silver ore mining,0,0,0,0,0,0
26,Uranium-radium-vanadium ore mining,0,0,0,0,0,0
27,Other metal ore mining,0,0,0,0,0,0
28,Stone mining and quarrying,116.74618530273438,21591573.715209961,6937719.8219299316,4285.8747765421867,-179341.77815914154,911795.85456848145
29,Sand and gravel mining,18.800994873046875,2908558.6071014404,1234834.7902297974,488.3547080680728,-12904.715724289417,123750.40352344513
30,"Other clay, ceramic, refractory minerals mining",0,0,0,0,0,0
31,"Potash, soda, and borate mineral mining",0,0,0,0,0,0
32,Phosphate rock mining,0,0,0,0,0,0
33,Other chemical and fertilizer mineral mining,0,0,0,0,0,0
34,Other nonmetallic minerals,0,0,0,0,0,0
35,Drilling oil and gas wells,0,0,0,0,0,0
