Industry Detail ,,,,,,,
IndustryCode,Description,Employment,Output,EmployeeCompensation,ProprietorIncome,OtherPropertyTypeIncome,TaxOnProductionAndImports
0,Total,232287.61963214725,40654773112.185303,11340650911.383942,1714301813.8116965,6834269352.6819925,2199376656.3421817
1,Oilseed farming,0.096033595502376556,75033.582746982574,127.13359319604933,68949.788808822632,2540.8882647752762,-884.14899073541164
2,Grain farming,2.5598249435424805,640291.75043106079,34114.17081952095,212000.89156627655,126016.22939109802,-267050.95171928406
3,Vegetable and melon farming,18.198787689208984,1762111.4253997803,242107.98740386963,219806.0154914856,412859.55905914307,303.79361123777926
4,Fruit farming,170.54852294921875,12574814.796447754,1183834.433555603,2210158.8249206543,3616020.2026367188,2681.4956218004227
5,Tree nut farming,3.981952428817749,231267.60125160217,73637.709021568298,25258.723646402359,121084.3101143837,98.331453045830131
6,"Greenhouse, nursery, and floriculture production",50.505695343017578,8273057.9376220703,1403351.7837524414,625405.19237518311,3046566.2479400635,789.42964319139719
7,Tobacco farming,0,0,0,0,0,0
8,Cotton farming,0,0,0,0,0,0
9,Sugarcane and sugar beet farming,0,0,0,0,0,0
10,All other crop farming,2083.401611328125,31958732.604980469,5756191.2536621094,4736966.609954834,9818531.0363769531,-502526.40247344971
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",76.264198303222656,9919470.7870483398,84353.841841220856,2012092.1134948731,1667019.9632644653,469370.90158462524
12,Dairy cattle and milk production,24.975168228149414,14516241.073608398,320463.65737915039,958804.84580993652,1410927.7725219727,54479.95662689209
13,Poultry and egg production,8.8716859817504883,9519540.7867431641,307307.03473091125,90138.264000415802,694627.52342224121,297493.75581741333
14,"Animal production, except cattle and poultry and eggs",21.593721389770508,4813900.9475708008,232131.09374046326,2202525.3772735596,1850487.9474639893,304292.35100746155
15,"Forestry, forest products, and timber tract production",57.937599182128906,4290899.7535705566,2183267.8318023682,853178.08389663696,-7933.9351505041122,132167.65224933624
16,Commercial logging,145.40766906738281,19378580.093383789,10427931.785583496,4331166.2673950195,-687009.51337814331,434593.14107894897
17,Commercial fishing,0,0,0,0,0,0
18,Commercial hunting and trapping,9.8926362991333008,1230351.9248962402,0,1029130.8164596558,0,100102.45442390442
19,Support activities for agriculture and forestry,295.07192993164062,19324617.385864258,18266708.374023438,2364130.7353973389,-3908481.1210632324,379854.67910766602
20,Oil and gas extraction,0,0,0,0,0,0
21,Coal mining,0,0,0,0,0,0
22,"Copper, nickel, lead, and zinc mining",0,0,0,0,0,0
23,Iron ore mining,0,0,0,0,0,0
24,Gold ore mining,0,0,0,0,0,0
25,Silver ore mining,0,0,0,0,0,0
26,Uranium-radium-vanadium ore mining,0,0,0,0,0,0
27,Other metal ore mining,0,0,0,0,0,0
28,Stone mining and quarrying,85.972869873046875,14012681.96105957,3170130.729675293,544.33412151411176,-81948.667764663696,675276.04103088379
29,Sand and gravel mining,193.13406372070313,20176652.908325195,2870630.2642822266,2170.848660171032,-29999.697580933571,1284131.1693191528
30,"Other clay, ceramic, refractory minerals mining",0,0,0,0,0,0
31,"Potash, soda, and borate mineral mining",0,0,0,0,0,0
32,Phosphate rock mining,0,0,0,0,0,0
33,Other chemical and fertilizer mineral mining,0,0,0,0,0,0
34,Other nonmetallic minerals,0,0,0,0,0,0
35,Drilling oil and gas wells,0,0,0,0,0,0
36,Support activities for oil and gas operations,0,0,0,0,0,0
37,Metal mining services,0,0,0,0,0,0
38,Other nonmetallic minerals services,0,0,0,0,0,0
39,Electric power generation - Hydroelectric,0,0,0,0,0,0
40,Electric power generation - Fossil fuel,0,0,0,0,0,0
41,Electric power generation - Nuclear,0,0,0,0,0,0
42,Electric power generation - Solar,5.0135974884033203,3004733.5624694824,524708.44984054565,0,1485279.7985076904,333245.48602104187
43,Electric power generation - Wind,0,0,0,0,0,0
44,Electric power generation - Geothermal,0,0,0,0,0,0
45,Electric power generation - Biomass,0,0,0,0,0,0
46,Electric power generation - All other,0,0,0,0,0,0
47,Electric power transmission and distribution,19.113918304443359,23866598.129272461,444394.02222633362,-80.653560871724039,1723200.3211975098,6714812.2787475586
48,Natural gas distribution,251.627685546875,170002929.6875,7890614.5095825195,-11754.553765058518,22796676.635742188,35468910.217285156
49,"Water, sewage and other systems",88.167671203613281,19658252.716064453,2049600.36277771,-371.0449964273721,3618510.9615325928,3901162.1475219727
50,Construction of new health care structures,530.98626708984375,83268150.329589844,24866302.490234375,9094319.3435668945,15405990.600585938,1211815.357208252
51,Construction of new manufacturing structures,875.89453125,134737350.46386719,41768199.920654297,14551457.405090332,14892705.917358398,1816085.8154296875
52,Construction of new power and communication structures,1192.8319091796875,215850296.02050781,54628726.959228516,20385766.983032227,50874252.319335938,3641866.92237854
