Industry Detail ,,,,,,,
IndustryCode,Description,Employment,Output,EmployeeCompensation,ProprietorIncome,OtherPropertyTypeIncome,TaxOnProductionAndImports
0,Total,483061.58817913383,66773289978.206154,24844298208.829018,3304496152.9825234,12043811925.10994,3538778845.6748242
1,Oilseed farming,0,0,0,0,0,0
2,Grain farming,0,0,0,0,0,0
3,Vegetable and melon farming,0,0,0,0,0,0
4,Fruit farming,0,0,0,0,0,0
5,Tree nut farming,0,0,0,0,0,0
6,"Greenhouse, nursery, and floriculture production",0,0,0,0,0,0
7,Tobacco farming,0,0,0,0,0,0
8,Cotton farming,0,0,0,0,0,0
9,Sugarcane and sugar beet farming,0,0,0,0,0,0
10,All other crop farming,0,0,0,0,0,0
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0,0,0,0,0,0
12,Dairy cattle and milk production,0,0,0,0,0,0
13,Poultry and egg production,0,0,0,0,0,0
14,"Animal production, except cattle and poultry and eggs",0,0,0,0,0,0
15,"Forestry, forest products, and timber tract production",32.039154052734375,5101689.8155212402,4117241.8594360352,0,350931.13780021667,8511.9111463427544
16,Commercial logging,150.46876525878906,10764986.038208008,4420230.8654785156,860999.10736083984,222945.63055038452,219338.93859386444
17,Commercial fishing,54.463527679443359,1288762.8078460693,64884.394407272339,464339.13707733154,100875.46706199646,382386.23738288879
18,Commercial hunting and trapping,0,0,0,0,0,0
19,Support activities for agriculture and forestry,84.777748107910156,2848074.9130249023,1824236.3929748535,617617.01107025146,-372399.35994148254,142769.4708108902
20,Oil and gas extraction,177.35728454589844,16870826.721191406,0,1256666.5410995483,44825.16273856163,773206.65121078491
21,Coal mining,0,0,0,0,0,0
22,"Copper, nickel, lead, and zinc mining",0,0,0,0,0,0
23,Iron ore mining,0,0,0,0,0,0
24,Gold ore mining,0,0,0,0,0,0
25,Silver ore mining,0,0,0,0,0,0
26,Uranium-radium-vanadium ore mining,0,0,0,0,0,0
27,Other metal ore mining,0,0,0,0,0,0
28,Stone mining and quarrying,30.495561599731445,6754376.8882751465,1151185.2741241455,673354.68530654907,882258.29601287842,412254.4527053833
29,Sand and gravel mining,0,0,0,0,0,0
30,"Other clay, ceramic, refractory minerals mining",0,0,0,0,0,0
31,"Potash, soda, and borate mineral mining",0,0,0,0,0,0
