Industry Detail ,,,,,,,
IndustryCode,Description,Employment,Output,EmployeeCompensation,ProprietorIncome,OtherPropertyTypeIncome,TaxOnProductionAndImports
0,Total,9125.9349230839871,1230700468.9599416,337452048.59464139,85508231.098989993,177678380.71846929,78291069.496934801
1,Oilseed farming,0.33564695715904236,193444.53513622284,752.45636980980635,22753.870114684105,164125.41270256043,-2279.429929330945
2,Grain farming,61.439990997314453,8827041.6259765625,1079673.171043396,374107.56945610046,3681324.0051269531,-3681555.7479858398
3,Vegetable and melon farming,22.164011001586914,1094427.7048110962,345209.7475528717,17474.904656410217,180627.39074230194,188.68281040340662
4,Fruit farming,15.568014144897461,653015.13671875,141134.39619541168,14691.519550979137,208206.89201354981,139.25113307777792
5,Tree nut farming,0.0052158175967633724,134.55255248118192,98.355274531058967,1.8810923165801796,27.482696168590337,0.05720969298295131
6,"Greenhouse, nursery, and floriculture production",3.1825683116912842,214617.55037307739,83576.84314250946,2076.7406094819307,46009.156852960587,20.479183149291202
7,Tobacco farming,0,0,0,0,0,0
8,Cotton farming,0,0,0,0,0,0
9,Sugarcane and sugar beet farming,0,0,0,0,0,0
10,All other crop farming,22.790842056274414,244731.50074481964,101194.23270225525,4643.2516537606716,49704.041332006454,-3848.2139352709055
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",68.067512512207031,6508068.5615539551,127054.09526824951,168979.09343242645,2173140.0489807129,307949.69201087952
12,Dairy cattle and milk production,0,0,0,0,0,0
13,Poultry and egg production,1.3086289167404175,655604.18367385864,48586.81932091713,794.6144905872643,25828.86628806591,20488.187670707703
14,"Animal production, except cattle and poultry and eggs",6.7643795013427734,895767.56954193115,99163.472652435303,52461.493760347366,654679.77523803711,56622.523814439774
15,"Forestry, forest products, and timber tract production",0.62217062711715698,52691.426128149033,39270.166307687759,0,-142.70668907556683,1426.9504463300109
16,Commercial logging,14.513019561767578,1566467.7619934082,414982.40828514099,649220.16859054565,-27339.732274413109,43344.698846340179
17,Commercial fishing,0,0,0,0,0,0
18,Commercial hunting and trapping,1.302388072013855,194008.64839553833,0,168268.3527469635,0,13178.715482354164
19,Support activities for agriculture and forestry,13.469318389892578,591074.76472854614,565704.5841217041,27648.927643895149,-121042.37824678421,17302.758991718292
20,Oil and gas extraction,12.511270523071289,2846939.8021697998,0,188.65115998778492,0,2359.4473022967577
21,Coal mining,0,0,0,0,0,0
22,"Copper, nickel, lead, and zinc mining",0,0,0,0,0,0
23,Iron ore mining,0,0,0,0,0,0
24,Gold ore mining,0,0,0,0,0,0
25,Silver ore mining,0,0,0,0,0,0
26,Uranium-radium-vanadium ore mining,0,0,0,0,0,0
27,Other metal ore mining,0,0,0,0,0,0
28,Stone mining and quarrying,28.554634094238281,5167700.2906799316,652640.28310775757,903111.45782470703,-16870.912164449692,224870.02611160278
29,Sand and gravel mining,0,0,0,0,0,0
30,"Other clay, ceramic, refractory minerals mining",0,0,0,0,0,0
31,"Potash, soda, and borate mineral mining",0,0,0,0,0,0
32,Phosphate rock mining,0,0,0,0,0,0
33,Other chemical and fertilizer mineral mining,0,0,0,0,0,0
34,Other nonmetallic minerals,0,0,0,0,0,0
35,Drilling oil and gas wells,1.2454109191894531,290408.22386741638,0,-68.22139403084293,0,5712.0081037282944
36,Support activities for oil and gas operations,1.3520145416259766,231102.48148441315,0,20.175088138785213,0,4756.9619491696358
37,Metal mining services,1.3508901596069336,306843.3403968811,0,20.207218767609447,0,5709.692370146513
38,Other nonmetallic minerals services,1.3511016368865967,298887.01438903809,0,20.363286239444278,0,1099.1530725732446
39,Electric power generation - Hydroelectric,0,0,0,0,0,0
40,Electric power generation - Fossil fuel,0,0,0,0,0,0
41,Electric power generation - Nuclear,0,0,0,0,0,0
42,Electric power generation - Solar,0,0,0,0,0,0
43,Electric power generation - Wind,0,0,0,0,0,0
44,Electric power generation - Geothermal,0,0,0,0,0,0
