Industry Detail ,,,,,,,
IndustryCode,Description,Employment,Output,EmployeeCompensation,ProprietorIncome,OtherPropertyTypeIncome,TaxOnProductionAndImports
0,Total,1047440.383102105,162179387111.93533,53375852063.06205,9635364434.0054169,32392724890.36058,9737724740.3611622
1,Oilseed farming,0,0,0,0,0,0
2,Grain farming,0,0,0,0,0,0
3,Vegetable and melon farming,0.63501107692718506,25817.479938268662,8331.2485367059708,0,3256.2941778451204,9.6306657724198885
4,Fruit farming,0.36328789591789246,10938.083752989769,3741.9460713863373,0,1859.989482909441,5.3093863243702799
5,Tree nut farming,0.014575463719666004,163.1996565265581,175.25993462186307,0,-33.179938327521086,0.13293929157498496
6,"Greenhouse, nursery, and floriculture production",13.541132926940918,399796.06866836548,217980.38482666016,0,10836.418718099594,71.585527621209621
7,Tobacco farming,0,0,0,0,0,0
8,Cotton farming,0,0,0,0,0,0
9,Sugarcane and sugar beet farming,0,0,0,0,0,0
10,All other crop farming,0,0,0,0,0,0
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.003384273499250412,1920.3817937523127,59.726633480750024,0,420.0903931632638,66.619883000385016
12,Dairy cattle and milk production,0,0,0,0,0,0
13,Poultry and egg production,0.047743611037731171,11381.526477634907,1295.3351251780987,0,-27.212518034502864,61.098849982954562
14,"Animal production, except cattle and poultry and eggs",3.4957058429718018,371120.98932266235,66243.879497051239,0,127635.83660125732,19806.340336799622
15,"Forestry, forest products, and timber tract production",72.849327087402344,12223090.171813965,9935755.729675293,0,846869.40908432007,19354.039803147316
16,Commercial logging,836.53411865234375,40733646.392822266,10666931.15234375,281608.55174064636,538013.87548446655,1218933.7015151978
17,Commercial fishing,474.85971069335938,7609183.3114624023,0,47196.716070175171,0,3335103.5118103027
18,Commercial hunting and trapping,0,0,0,0,0,0
19,Support activities for agriculture and forestry,23.331527709960938,1796831.6078186035,1500488.5196685791,389653.32508087158,-306309.49139595032,39049.625396728516
20,Oil and gas extraction,1153.2354736328125,106612831.11572266,0,20589.452236890793,306762.57610321045,5027643.6805725098
21,Coal mining,0,0,0,0,0,0
22,"Copper, nickel, lead, and zinc mining",0,0,0,0,0,0
23,Iron ore mining,0,0,0,0,0,0
24,Gold ore mining,0,0,0,0,0,0
25,Silver ore mining,0,0,0,0,0,0
26,Uranium-radium-vanadium ore mining,0,0,0,0,0,0
27,Other metal ore mining,0,0,0,0,0,0
28,Stone mining and quarrying,0,0,0,0,0,0
29,Sand and gravel mining,1050.326904296875,99306068.420410156,0,2585.3863917291164,0,12019795.417785645
30,"Other clay, ceramic, refractory minerals mining",0,0,0,0,0,0
31,"Potash, soda, and borate mineral mining",0,0,0,0,0,0
32,Phosphate rock mining,0,0,0,0,0,0
33,Other chemical and fertilizer mineral mining,0,0,0,0,0,0
34,Other nonmetallic minerals,0,0,0,0,0,0
35,Drilling oil and gas wells,96.754417419433594,13963539.123535156,440831.21418952942,-9462.3705372214317,-4014544.0101623535,824466.16888046265
36,Support activities for oil and gas operations,152.46875,14191574.096679688,58733.947575092316,-17729.295417666435,-305018.39518547058,1201251.9836425781
37,Metal mining services,123.99208068847656,11697710.990905762,0,2207.9658228904009,29809.454455971718,565781.95095062256
38,Other nonmetallic minerals services,123.99216461181641,12203391.075134277,0,2204.2561322450638,25032.974779605865,591569.66209411621
39,Electric power generation - Hydroelectric,0,0,0,0,0,0
40,Electric power generation - Fossil fuel,713.0087890625,950468811.03515625,78822395.324707031,32029930.114746094,124998832.70263672,122425857.54394531
41,Electric power generation - Nuclear,0,0,0,0,0,0
42,Electric power generation - Solar,0,0,0,0,0,0
43,Electric power generation - Wind,0,0,0,0,0,0
44,Electric power generation - Geothermal,0,0,0,0,0,0
45,Electric power generation - Biomass,0,0,0,0,0,0
46,Electric power generation - All other,0,0,0,0,0,0
47,Electric power transmission and distribution,2469.99267578125,3391178222.65625,415063934.32617188,5459611.4158630371,632057678.22265625,402257171.63085938
48,Natural gas distribution,275.66900634765625,156984588.62304688,3786033.1535339355,18062868.118286133,4250217.4377441406,17104015.350341797
49,"Water, sewage and other systems",6.8883724212646484,3033034.3246459961,1172186.3746643066,0,890267.31252670288,182318.82154941559
50,Construction of new health care structures,2250.28173828125,398061614.99023438,135860458.37402344,47404037.475585938,72880035.400390625,3380386.3525390625
51,Construction of new manufacturing structures,3499.60205078125,598673522.94921875,211058822.63183594,74553222.65625,61657287.59765625,4848703.3843994141
52,Construction of new power and communication structures,5011.87255859375,1032660766.6015625,295631774.90234375,106452293.39599609,255153472.90039063,12737368.583679199
53,Construction of new educational and vocational structures,5477.9375,886450866.69921875,374090789.79492188,99753112.79296875,131900085.44921875,6169072.6280212402
54,Construction of new highways and streets,4644.4462890625,1092397583.0078125,308846313.4765625,88683891.296386719,241544235.22949219,7291496.2768554688
55,"Construction of new commercial structures, including farm structures",8571.17578125,1296238159.1796875,507919067.3828125,182718917.84667969,108026466.36962891,15893002.510070801
56,Construction of other new nonresidential structures,11285.25,1041039916.9921875,695506958.0078125,237521591.18652344,-418455627.44140625,10883028.984069824
57,Construction of new single-family residential structures,14516.802734375,2591309082.03125,835906250,312622100.83007812,528643188.4765625,54057590.484619141
58,Construction of new multifamily residential structures,4394.06103515625,618834106.4453125,259544342.04101563,95436943.054199219,150269546.50878906,9123042.106628418
59,Construction of other new residential structures,9707.447265625,2214109619.140625,591300415.0390625,208760925.29296875,338997100.83007812,28057479.858398438
60,Maintenance and repair construction of nonresidential structures,6610.787109375,1504584716.796875,397444396.97265625,143914184.5703125,186963363.64746094,18718477.249145508
61,Maintenance and repair construction of residential structures,2977.8486328125,712730651.85546875,172907730.10253906,62418697.357177734,104956878.66210938,16379171.371459961
62,"Maintenance and repair construction of highways, streets, bridges, and tunnels",2375.432373046875,255771041.87011719,143060623.16894531,51401229.858398438,-73582885.7421875,4011688.232421875
63,Dog and cat food manufacturing,0,0,0,0,0,0
64,Other animal food manufacturing,53.231807708740234,57459857.940673828,4911720.2758789062,197000.04160404205,1860298.2759475708,3027355.432510376
65,Flour milling,0,0,0,0,0,0
66,Rice milling,0,0,0,0,0,0
67,Malt manufacturing,0,0,0,0,0,0
