Industry Detail ,,,,,,,
IndustryCode,Description,Employment,Output,EmployeeCompensation,ProprietorIncome,OtherPropertyTypeIncome,TaxOnProductionAndImports
0,Total,175266.30714906752,31025511436.947388,9029101983.921587,1401849216.9587588,5512681383.9131508,1730417084.4325051
1,Oilseed farming,0,0,0,0,0,0
2,Grain farming,0,0,0,0,0,0
3,Vegetable and melon farming,13.39744758605957,487553.1792640686,252634.16767120361,80278.500914573669,-71982.629597187042,181.87140813097358
4,Fruit farming,7.1729545593261719,193424.71659183502,106253.22908163071,24944.344535470009,-12533.380649983883,93.889080744702369
5,Tree nut farming,0.083927653729915619,958.94630067050457,1653.6040930077434,104.79272168595344,-839.8237987421453,0.7811391355971864
6,"Greenhouse, nursery, and floriculture production",43.598526000976562,1326888.0844116211,1161681.5328598023,96116.736531257629,-391198.15826416016,237.58609313517809
7,Tobacco farming,0,0,0,0,0,0
8,Cotton farming,0,0,0,0,0,0
9,Sugarcane and sugar beet farming,0,0,0,0,0,0
10,All other crop farming,0,0,0,0,0,0
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.059631049633026123,3840.7635875046253,191.810293472372,815.81406993791461,499.54571295529604,133.23976600077003
12,Dairy cattle and milk production,0,0,0,0,0,0
13,Poultry and egg production,0.039181165397167206,7429.0330521762371,1357.6498022302985,144.67431174125522,-578.95836653187871,39.88088428741321
14,"Animal production, except cattle and poultry and eggs",0.97532087564468384,50239.868462085724,14399.67192709446,27697.999030351639,2256.3142701983452,2681.2495198100805
15,"Forestry, forest products, and timber tract production",7.8088650703430176,1092622.0417022705,864528.1195640564,0,73687.642812728882,2074.5981018990278
16,Commercial logging,103.04058837890625,4878121.8528747559,928149.04451370239,300636.14249229431,46813.566237688065,150137.5138759613
17,Commercial fishing,0,0,0,0,0,0
18,Commercial hunting and trapping,15.926207542419434,365869.07505989075,0,36101.121455430984,0,91004.036366939545
19,Support activities for agriculture and forestry,102.71427154541016,1614590.8832550049,1127581.7155838013,-228337.40711212158,-230184.36133861542,173263.37099075317
20,Oil and gas extraction,143.89997863769531,13391377.449035645,0,235713.72032165527,37840.146571397781,627346.15802764893
21,Coal mining,0,0,0,0,0,0
22,"Copper, nickel, lead, and zinc mining",0,0,0,0,0,0
23,Iron ore mining,0,0,0,0,0,0
