Industry Detail ,,,,,,,
IndustryCode,Description,Employment,Output,EmployeeCompensation,ProprietorIncome,OtherPropertyTypeIncome,TaxOnProductionAndImports
0,Total,1169724.3383310582,157474491117.37479,50981472343.869858,9904505646.1978531,26820345745.501835,9454734969.2864723
1,Oilseed farming,0,0,0,0,0,0
2,Grain farming,0,0,0,0,0,0
3,Vegetable and melon farming,31.344533920288086,1229008.7938308716,1511254.6682357788,0,-958168.1489944458,458.45573185943067
4,Fruit farming,6.1054263114929199,177282.92942047119,231105.17859458923,0,-140199.09501075745,86.053798440843821
5,Tree nut farming,0.010075589641928673,108.79977344302461,445.22323878481984,0,-346.3476023171097,0.088626194383323309
6,"Greenhouse, nursery, and floriculture production",63.183963775634766,1799082.2792053223,3737802.7439117432,0,-2695504.1885375977,322.1348742954433
7,Tobacco farming,0,0,0,0,0,0
8,Cotton farming,0,0,0,0,0,0
9,Sugarcane and sugar beet farming,0,0,0,0,0,0
10,All other crop farming,0,0,0,0,0,0
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0,0,0,0,0,0
12,Dairy cattle and milk production,0,0,0,0,0,0
13,Poultry and egg production,0.0025202869437634945,579.42321291193366,251.28346169367433,0,-186.72068836167455,3.1104868867259938
14,"Animal production, except cattle and poultry and eggs",0.29072007536888123,29765.713959932327,20245.708525180817,0,-4889.1394399106503,1588.5651810094714
15,"Forestry, forest products, and timber tract production",78.886795043945312,10640110.015869141,8265309.3338012695,110657.05120563507,704489.76755142212,20766.273140907288
16,Commercial logging,66.191337585449219,11576135.635375977,8816967.0104980469,0,444706.2611579895,96713.945269584656
17,Commercial fishing,261.37008666992188,5103793.6210632324,566553.05624008179,474402.39787101746,880817.41333007812,1835607.1710586548
18,Commercial hunting and trapping,0,0,0,0,0,0
19,Support activities for agriculture and forestry,164.77537536621094,3859462.2611999512,1612617.4926757813,1060309.2908859253,-329199.49293136597,278160.27402877808
20,Oil and gas extraction,3006.925048828125,279152496.33789062,0,3148766.2792205811,794039.24942016602,13108986.854553223
21,Coal mining,0,0,0,0,0,0
22,"Copper, nickel, lead, and zinc mining",0,0,0,0,0,0
23,Iron ore mining,0,0,0,0,0,0
24,Gold ore mining,0,0,0,0,0,0
25,Silver ore mining,0,0,0,0,0,0
26,Uranium-radium-vanadium ore mining,0,0,0,0,0,0
27,Other metal ore mining,0,0,0,0,0,0
28,Stone mining and quarrying,0,0,0,0,0,0
29,Sand and gravel mining,2.0514259338378906,1550479.6504974365,0,1356526.9708633423,0,23476.233705878258
30,"Other clay, ceramic, refractory minerals mining",0,0,0,0,0,0
31,"Potash, soda, and borate mineral mining",0,0,0,0,0,0
32,Phosphate rock mining,0,0,0,0,0,0
33,Other chemical and fertilizer mineral mining,0,0,0,0,0,0
34,Other nonmetallic minerals,0,0,0,0,0,0
35,Drilling oil and gas wells,239.07350158691406,38912780.76171875,463882.08866119385,220567.86715984345,-4224462.5091552734,2037741.1842346191
36,Support activities for oil and gas operations,349.24966430664062,31134531.021118164,642504.33444976807,326769.97780799866,-3495446.9203948975,2751001.1196136475
37,Metal mining services,323.294677734375,30631380.081176758,0,337666.48173332214,77186.472713947296,1475209.4745635986
38,Other nonmetallic minerals services,323.29489135742188,31956918.716430664,0,337099.16472434998,64853.660762310028,1542447.8054046631
39,Electric power generation - Hydroelectric,0,0,0,0,0,0
40,Electric power generation - Fossil fuel,160.72891235351563,205818832.39746094,16815288.543701172,1206420.3023910523,26666168.212890625,27637033.462524414
41,Electric power generation - Nuclear,0,0,0,0,0,0
42,Electric power generation - Solar,62.718257904052734,16677536.010742188,2940466.1655426025,400762.1705532074,3228286.2663269043,1832903.0275344849
43,Electric power generation - Wind,34.887241363525391,30334390.640258789,1113776.445388794,278469.94996070862,4931145.191192627,4699463.3674621582
44,Electric power generation - Geothermal,0,0,0,0,0,0
45,Electric power generation - Biomass,0,0,0,0,0,0
46,Electric power generation - All other,0,0,0,0,0,0
47,Electric power transmission and distribution,2529.302001953125,3271727294.921875,347042449.95117188,1404896.2593078613,528474853.515625,411969848.6328125
48,Natural gas distribution,2134.236572265625,1568167114.2578125,259161651.61132813,5854781.1508178711,290936035.15625,131315765.38085938
49,"Water, sewage and other systems",40.069957733154297,11510534.286499023,3158473.2532501221,318457.12661743164,2398838.2816314697,1049413.0849838257
50,Construction of new health care structures,1612.7127685546875,232210556.03027344,69064620.971679688,24387832.641601562,37048542.022705078,2424253.7021636963
51,Construction of new manufacturing structures,2423.16748046875,341949645.99609375,100060157.77587891,38580326.080322266,29230894.088745117,3360225.4390716553
52,Construction of new power and communication structures,3397.470703125,572864196.77734375,141417556.76269531,54892997.741699219,122054473.87695313,8640044.2123413086
53,Construction of new educational and vocational structures,4218.36962890625,589210388.18359375,237315399.16992188,52053672.790527344,83674667.358398438,4754657.2685241699
54,Construction of new highways and streets,3249.288330078125,657016784.66796875,164864532.47070313,46065349.578857422,128938171.38671875,5101787.5671386719
55,"Construction of new commercial structures, including farm structures",6053.537109375,743739074.70703125,245302459.71679688,94836326.599121094,52172004.699707031,11233221.054077148
