Industry Detail ,,,,,,,
IndustryCode,Description,Employment,Output,EmployeeCompensation,ProprietorIncome,OtherPropertyTypeIncome,TaxOnProductionAndImports
0,Total,305497.61177372932,54358697978.526352,17482828314.519485,2089955728.4489272,8571130316.5620193,3168113461.3729739
1,Oilseed farming,9.3834953308105469,4231513.9770507812,14695.790596306324,851725.33988952637,3166594.7437286377,-55739.965289831162
2,Grain farming,87.864883422851562,14676781.65435791,1477217.5550460815,906202.07786560059,6502263.5459899902,-198759.10878181458
3,Vegetable and melon farming,95.619659423828125,7687651.1573791504,1817468.8816070557,225525.54309368134,2073012.3519897461,2867.7158989012241
4,Fruit farming,88.215721130371094,5257146.8353271484,1317599.6541976929,120791.12976789475,1788269.2813873291,2551.8385227769613
5,Tree nut farming,1.060283899307251,29044.575989246368,22851.014509797096,565.49225701019168,4130.8412328362465,23.65915133850649
6,"Greenhouse, nursery, and floriculture production",53.319271087646484,3918038.3682250977,1565037.2505187988,50565.950572490692,942238.03281784058,701.54480636119843
7,Tobacco farming,0,0,0,0,0,0
8,Cotton farming,0,0,0,0,0,0
9,Sugarcane and sugar beet farming,0,0,0,0,0,0
10,All other crop farming,281.2381591796875,5414336.6813659668,2599072.6947784424,130352.91433334351,903984.36784744263,-77355.839312076569
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",119.46200561523438,11412829.399108887,260046.39267921448,431908.45847129822,3786608.6959838867,395921.9753742218
12,Dairy cattle and milk production,353.47158813476562,104999778.74755859,6922796.2493896484,1444888.1149291992,11741344.451904297,2612830.1620483398
13,Poultry and egg production,50.332126617431641,19844436.645507812,1654616.9519424439,68852.975964546204,743008.55398178101,106529.8393368721
14,"Animal production, except cattle and poultry and eggs",9.9392576217651367,900063.87233734131,117701.13557577133,88409.319519996643,610893.42832565308,48035.472631454468
15,"Forestry, forest products, and timber tract production",15.493614196777344,1954630.4941177368,1518816.351890564,0,129455.59620857239,4116.2222623825073
16,Commercial logging,36.615753173828125,3498762.1307373047,1842294.5737838745,283299.89314079285,92920.824885368347,53432.289510965347
17,Commercial fishing,0,0,0,0,0,0
18,Commercial hunting and trapping,2.331585168838501,79346.410930156708,0,31198.501586914062,0,13322.925195097923
19,Support activities for agriculture and forestry,147.67120361328125,4292532.4440002441,3321479.5589447021,293254.43506240845,-678046.34571075439,247591.19749069214
20,Oil and gas extraction,13.086323738098145,2112078.6666870117,0,2382696.6285705566,-369783.01405906677,57051.118463277817
21,Coal mining,0,0,0,0,0,0
22,"Copper, nickel, lead, and zinc mining",0,0,0,0,0,0
23,Iron ore mining,0,0,0,0,0,0
24,Gold ore mining,0,0,0,0,0,0
25,Silver ore mining,0,0,0,0,0,0
26,Uranium-radium-vanadium ore mining,0,0,0,0,0,0
27,Other metal ore mining,0,0,0,0,0,0
28,Stone mining and quarrying,85.3818359375,21885419.845581055,5709936.1419677734,476189.70274925232,4376045.2270507812,1145025.2532958984
29,Sand and gravel mining,22.563594818115234,3858666.6584014893,726847.88703918457,842218.33944320679,158616.75143241882,255916.41664505005
30,"Other clay, ceramic, refractory minerals mining",0,0,0,0,0,0
31,"Potash, soda, and borate mineral mining",0,0,0,0,0,0
32,Phosphate rock mining,0,0,0,0,0,0
33,Other chemical and fertilizer mineral mining,0,0,0,0,0,0
34,Other nonmetallic minerals,0,0,0,0,0,0
35,Drilling oil and gas wells,0.9811631441116333,297075.62923431396,0,172106.25112056732,0,8366.0995587706566
36,Support activities for oil and gas operations,38.390102386474609,3574069.7383880615,2447225.0938415527,-192698.03166389465,-13457462.310791016,299581.46810531616
37,Metal mining services,1.4069983959197998,233564.49604034424,0,255514.94956016541,-33029.425889253616,6420.2030189335346
38,Other nonmetallic minerals services,1.4069993495941162,244721.24874591827,0,255085.61730384827,-21961.07991039753,6712.8282971680164
