Industry Detail ,,,,,,,
IndustryCode,Description,Employment,Output,EmployeeCompensation,ProprietorIncome,OtherPropertyTypeIncome,TaxOnProductionAndImports
0,Total,4694.2294265506789,682875535.98568773,149463682.29981452,75010297.491335228,127149282.5062014,-2102710.9700839594
1,Oilseed farming,2.363581657409668,3467162.8475189209,5823.7258344888687,3170215.1298522949,133594.88546848297,-40854.886174201965
2,Grain farming,328.43194580078125,125496932.98339844,6628451.3473510742,41345680.236816406,24964128.494262695,-52341884.613037109
3,Vegetable and melon farming,52.125904083251953,6969237.3275756836,949255.34725189209,865025.1030921936,1645492.0768737793,1201.5186948701739
4,Fruit farming,8.6516752243041992,966649.71113204956,90215.370059013367,169055.10425567627,279602.49781608582,206.13161905203015
5,Tree nut farming,0.0041268719360232353,293.67557726800442,92.699061497114599,31.915500585455447,154.73442908842117,0.12486637501751829
6,"Greenhouse, nursery, and floriculture production",0.27735394239425659,52077.125757932663,8757.2857737541199,3917.2354154288769,19273.551180958748,4.969290330336662
7,Tobacco farming,0,0,0,0,0,0
8,Cotton farming,0,0,0,0,0,0
9,Sugarcane and sugar beet farming,0,0,0,0,0,0
10,All other crop farming,441.8299560546875,12196619.033813477,2177745.5806732178,1798819.0650939941,3775117.1588897705,-191782.41491317749
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",47.404354095458984,11543854.713439941,97317.114472389221,2329954.3857574463,1952488.5416030884,546233.71362686157
12,Dairy cattle and milk production,0,0,0,0,0,0
13,Poultry and egg production,0.46916845440864563,644203.42445373535,20615.866407752037,6069.5079155266285,47217.041254043579,20131.904631853104
14,"Animal production, except cattle and poultry and eggs",0.95674139261245728,335153.54990959167,16021.456569433212,152582.52620697022,129763.1561756134,21185.450255870819
15,"Forestry, forest products, and timber tract production",0.36434429883956909,28745.230287313461,20878.013223409653,0,-75.870120781473815,835.62493091449142
16,Commercial logging,13.988021850585938,1329355.4782867432,22414.4347012043,798018.75352859497,-1476.700184866786,41728.917509317398
17,Commercial fishing,0,0,0,0,0,0
18,Commercial hunting and trapping,2.4497532844543457,228473.15669059753,0,176857.45656490326,0,24788.772687315941
19,Support activities for agriculture and forestry,114.35941314697266,8808925.6286621094,4918733.5968017578,3934082.03125,-1052448.9879608154,147294.04449462891
20,Oil and gas extraction,23.533329010009766,5355220.3178405762,0,565.95349451526999,0,4438.0500912666321
21,Coal mining,0,0,0,0,0,0
22,"Copper, nickel, lead, and zinc mining",0,0,0,0,0,0
23,Iron ore mining,0,0,0,0,0,0
24,Gold ore mining,0,0,0,0,0,0
25,Silver ore mining,0,0,0,0,0,0
26,Uranium-radium-vanadium ore mining,0,0,0,0,0,0
27,Other metal ore mining,0,0,0,0,0,0
28,Stone mining and quarrying,0,0,0,0,0,0
29,Sand and gravel mining,5.9077644348144531,883970.14141082764,173944.42856311798,181819.21541690826,-1817.8168684244156,39080.560207366943
30,"Other clay, ceramic, refractory minerals mining",0,0,0,0,0,0
31,"Potash, soda, and borate mineral mining",0,0,0,0,0,0
32,Phosphate rock mining,0,0,0,0,0,0
33,Other chemical and fertilizer mineral mining,0,0,0,0,0,0
34,Other nonmetallic minerals,0,0,0,0,0,0
35,Drilling oil and gas wells,2.2009458541870117,513300.00162124634,0,-42.923504224745557,0,10094.515047967434
36,Support activities for oil and gas operations,2.5430991649627686,434719.5029258728,0,60.52526441635564,0,8947.7039873600006
37,Metal mining services,2.5409841537475586,577185.86921691895,0,60.621656302828342,0,10739.762336015701
38,Other nonmetallic minerals services,2.5413820743560791,562220.39461135864,0,61.089864175301045,0,2067.474415525794
39,Electric power generation - Hydroelectric,0,0,0,0,0,0
40,Electric power generation - Fossil fuel,0,0,0,0,0,0
41,Electric power generation - Nuclear,0,0,0,0,0,0
42,Electric power generation - Solar,0,0,0,0,0,0
43,Electric power generation - Wind,0,0,0,0,0,0
44,Electric power generation - Geothermal,0,0,0,0,0,0
45,Electric power generation - Biomass,0,0,0,0,0,0
46,Electric power generation - All other,0,0,0,0,0,0
47,Electric power transmission and distribution,16.96794319152832,27813875.198364258,1763789.0577316284,-22833.274677395821,6839340.2099609375,5931635.3797912598
48,Natural gas distribution,0,0,0,0,0,0
49,"Water, sewage and other systems",19.520648956298828,3448461.0557556152,149272.53127098084,-63557.110726833344,263536.39364242554,865389.70470428467
50,Construction of new health care structures,11.116846084594727,1514872.5509643555,437959.58161354065,95810.666680335999,271339.14828300476,25363.869965076447
51,Construction of new manufacturing structures,17.51226806640625,2353666.3055419922,687643.76640319824,150752.84242630005,245183.5423707962,36304.078996181488
52,Construction of new power and communication structures,25.513080596923828,4104995.7275390625,1007213.2349014282,235668.42079162598,937990.42701721191,77860.713005065918
53,Construction of new educational and vocational structures,31.844718933105469,3811952.5909423828,1343766.3316726685,200878.87346744537,613479.97188568115,57865.764945745468
54,Construction of new highways and streets,23.338325500488281,4372299.1943359375,957531.27336502075,190889.29891586304,913843.69134902954,68727.992475032806
55,"Construction of new commercial structures, including farm structures",43.191913604736328,4989231.5864562988,1677881.121635437,371972.62048721313,390398.88978004456,121690.95128774643
56,Construction of other new nonresidential structures,57.883773803710938,4293239.5935058594,2286233.4251403809,538773.47707748413,-1258029.9377441406,81753.253936767578
57,Construction of new single-family residential structures,70.499382019042969,9340375.9002685547,2770251.5125274658,618367.19512939453,1596525.4306793213,178341.20988845825
58,Construction of new multifamily residential structures,21.910905838012695,2121509.7904205322,865640.46144485474,191308.76660346985,506978.69062423706,36692.71245598793
59,Construction of other new residential structures,49.871086120605469,9337786.6744995117,1996633.768081665,422126.38258934021,1301503.06224823,238693.86315345764
60,Maintenance and repair construction of nonresidential structures,33.46331787109375,6308097.8393554688,1328284.0251922607,290877.8190612793,700219.86961364746,154082.83472061157
61,Maintenance and repair construction of residential structures,15.42625617980957,3057001.5907287598,571771.14486694336,132000.20790100098,372929.93068695068,135747.29859828949
62,"Maintenance and repair construction of highways, streets, bridges, and tunnels",11.976948738098145,1059479.1173934937,476397.78256416321,103808.72339010239,-211098.43254089356,30471.164733171463
63,Dog and cat food manufacturing,0,0,0,0,0,0
64,Other animal food manufacturing,2.2750930786132812,2300650.1197814941,131515.11549949646,0,81061.333417892456,59515.077620744705
65,Flour milling,0,0,0,0,0,0
66,Rice milling,0,0,0,0,0,0
67,Malt manufacturing,0,0,0,0,0,0
68,Wet corn milling,0,0,0,0,0,0
69,Soybean and other oilseed processing,0,0,0,0,0,0
70,Fats and oils refining and blending,0,0,0,0,0,0
71,Breakfast cereal manufacturing,0,0,0,0,0,0
72,Beet sugar manufacturing,0,0,0,0,0,0
73,Sugar cane mills and refining,0,0,0,0,0,0
74,Nonchocolate confectionery manufacturing,0,0,0,0,0,0
75,Chocolate and confectionery manufacturing from cacao beans,0,0,0,0,0,0
76,Confectionery manufacturing from purchased chocolate,0,0,0,0,0,0
77,"Frozen fruits, juices and vegetables manufacturing",0,0,0,0,0,0
78,Frozen specialties manufacturing,0,0,0,0,0,0
79,Canned fruits and vegetables manufacturing,0,0,0,0,0,0
80,Canned specialties,0,0,0,0,0,0
81,Dehydrated food products manufacturing,0,0,0,0,0,0
82,Cheese manufacturing,0,0,0,0,0,0
83,"Dry, condensed, and evaporated dairy product manufacturing",0,0,0,0,0,0
84,Fluid milk manufacturing,0,0,0,0,0,0
85,Creamery butter manufacturing,0,0,0,0,0,0
86,Ice cream and frozen dessert manufacturing,0,0,0,0,0,0
87,Frozen cakes and other pastries manufacturing,4.404754638671875,377635.30015945435,111908.57738256455,2441.8781977146864,12981.949374079704,73976.077139377594
88,Poultry processing,0,0,0,0,0,0
89,"Animal, except poultry, slaughtering",3.3825552463531494,2150217.7715301514,71501.158177852631,0,22986.005991697311,15745.416283607483
90,Meat processed from carcasses,0,0,0,0,0,0
91,Rendering and meat byproduct processing,0,0,0,0,0,0
92,Seafood product preparation and packaging,0,0,0,0,0,0
93,"Bread and bakery product, except frozen, manufacturing",4.4038305282592773,540278.13673019409,111908.57738256455,2435.7037618756294,25684.172287583351,32941.009849309921
94,Cookie and cracker manufacturing,0,0,0,0,0,0
95,"Dry pasta, mixes, and dough manufacturing",0,0,0,0,0,0
96,Tortilla manufacturing,0,0,0,0,0,0
97,Roasted nuts and peanut butter manufacturing,0.37708917260169983,173691.24293327332,21834.343671798706,0,23792.998865246773,852.60858759284019
98,Other snack food manufacturing,0.383625328540802,192098.27482700348,22557.91611969471,0,20425.377413630486,1236.4062713459134
99,Coffee and tea manufacturing,0,0,0,0,0,0
100,Flavoring syrup and concentrate manufacturing,0,0,0,0,0,0
101,"Mayonnaise, dressing, and sauce manufacturing",0,0,0,0,0,0
102,Spice and extract manufacturing,0,0,0,0,0,0
103,All other food manufacturing,0,0,0,0,0,0
104,Bottled and canned soft drinks & water,0,0,0,0,0,0
105,Manufactured ice,0,0,0,0,0,0
106,Breweries,0,0,0,0,0,0
107,Wineries,4.4453678131103516,1251563.5490417481,81557.765603065491,0,49883.332103490829,41250.072419643402
108,Distilleries,0,0,0,0,0,0
109,Tobacco product manufacturing,0,0,0,0,0,0
110,"Fiber, yarn, and thread mills",0,0,0,0,0,0
111,Broadwoven fabric mills,0,0,0,0,0,0
112,Narrow fabric mills and schiffli machine embroidery,0,0,0,0,0,0
113,Nonwoven fabric mills,0,0,0,0,0,0
114,Knit fabric mills,0,0,0,0,0,0
115,Textile and fabric finishing mills,0,0,0,0,0,0
116,Fabric coating mills,0,0,0,0,0,0
117,Carpet and rug mills,0,0,0,0,0,0
118,Curtain and linen mills,0,0,0,0,0,0
119,Textile bag and canvas mills,0,0,0,0,0,0
120,"Rope, cordage, twine, tire cord and tire fabric mills",0,0,0,0,0,0
121,Other textile product mills,0,0,0,0,0,0
122,Hosiery and sock mills,0,0,0,0,0,0
123,Other apparel knitting mills,0,0,0,0,0,0
124,Cut and sew apparel contractors,1.6728215217590332,54068.934172391891,0,783.11382094398141,0,3563.649719581008
125,Mens and boys cut and sew apparel manufacturing,0,0,0,0,0,0
126,Womens and girls cut and sew apparel manufacturing,0,0,0,0,0,0
127,Other cut and sew apparel manufacturing,0,0,0,0,0,0
128,Apparel accessories and other apparel manufacturing,0,0,0,0,0,0
129,Leather and hide tanning and finishing,0,0,0,0,0,0
130,Footwear manufacturing,0,0,0,0,0,0
131,Other leather and allied product manufacturing,0,0,0,0,0,0
132,Sawmills,0,0,0,0,0,0
133,Wood preservation,0,0,0,0,0,0
134,Veneer and plywood manufacturing,0,0,0,0,0,0
135,Engineered wood member and truss manufacturing,0,0,0,0,0,0
136,Reconstituted wood product manufacturing,0,0,0,0,0,0
137,Wood windows and door manufacturing,0,0,0,0,0,0
