Industry Detail ,,,,,,,
IndustryCode,Description,Employment,Output,EmployeeCompensation,ProprietorIncome,OtherPropertyTypeIncome,TaxOnProductionAndImports
0,Total,131879.18464282155,18818364253.871143,5783545760.4397087,936891347.05311155,2386375418.346899,1040134427.9640325
1,Oilseed farming,0,0,0,0,0,0
2,Grain farming,87.023468017578125,29621858.596801758,4695330.1429748535,9239801.4068603516,3274341.5832519531,-12354596.138000488
3,Vegetable and melon farming,355.3739013671875,32609912.872314453,13329759.59777832,3832184.0763092041,-973246.69361114502,5622.0525875687599
4,Fruit farming,9482.921875,920893737.79296875,257926422.11914063,152483184.81445313,102956008.91113281,196374.46105480194
5,Tree nut farming,10.441177368164063,410173.08831214905,388552.36768722534,42204.06711101532,-41672.896593809128,174.39933435525745
6,"Greenhouse, nursery, and floriculture production",98.643218994140625,9300724.0295410156,4693687.915802002,662373.18515777588,349710.97111701965,887.49133283272386
7,Tobacco farming,0,0,0,0,0,0
8,Cotton farming,0,0,0,0,0,0
9,Sugarcane and sugar beet farming,0,0,0,0,0,0
10,All other crop farming,6775.00927734375,371786102.29492188,199221298.21777344,51915195.465087891,-14844151.496887207,-5846049.7856140137
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",218.64959716796875,157794326.78222656,3992129.8027038574,30153743.743896484,25721586.227416992,7466533.6608886719
12,Dairy cattle and milk production,747.9512939453125,434746124.26757812,28553361.892700195,27052183.151245117,24962995.529174805,1631617.1884536743
13,Poultry and egg production,60.2178955078125,48995086.669921875,4705502.0332336426,437055.17053604126,478113.0850315094,1531138.0624771118
14,"Animal production, except cattle and poultry and eggs",18.406772613525391,6303549.2897033691,904311.95497512817,2717061.5196228027,1976962.2087478638,398454.78534698486
15,"Forestry, forest products, and timber tract production",8.6197309494018555,846573.65083694458,661056.81657791138,0,-2402.2620636969805,19769.381731748581
16,Commercial logging,108.82492828369141,25543699.264526367,9253072.7386474609,12928508.758544922,-609607.81574249268,325535.29739379883
17,Commercial fishing,0,0,0,0,0,0
18,Commercial hunting and trapping,1.1653591394424439,2710120.677947998,0,2573217.3919677734,0,11792.135424911976
19,Support activities for agriculture and forestry,9974.6884765625,438309478.75976562,438244750.9765625,5895705.2230834961,-93770118.713378906,12802449.226379395
20,Oil and gas extraction,0,0,0,0,0,0
21,Coal mining,0,0,0,0,0,0
22,"Copper, nickel, lead, and zinc mining",0,0,0,0,0,0
23,Iron ore mining,0,0,0,0,0,0
24,Gold ore mining,0,0,0,0,0,0
25,Silver ore mining,0,0,0,0,0,0
26,Uranium-radium-vanadium ore mining,0,0,0,0,0,0
27,Other metal ore mining,0,0,0,0,0,0
28,Stone mining and quarrying,42.046276092529297,5613136.7683410645,275230.82494735718,1192.4533173441887,-7114.7852577269077,331563.3237361908
29,Sand and gravel mining,53.926273345947266,6378102.7793884277,1555283.5464477539,951.12004783004522,-16253.586858510971,356770.39623260498
30,"Other clay, ceramic, refractory minerals mining",0,0,0,0,0,0
31,"Potash, soda, and borate mineral mining",0,0,0,0,0,0
32,Phosphate rock mining,0,0,0,0,0,0
