Industry Detail ,,,,,,,
IndustryCode,Description,Employment,Output,EmployeeCompensation,ProprietorIncome,OtherPropertyTypeIncome,TaxOnProductionAndImports
0,Total,9799.2911107614636,1868183964.8738966,395710370.92793268,83265248.427880585,201108109.41407767,88720158.769295558
1,Oilseed farming,0.78282111883163452,459194.71979141235,1077.5743285194039,774532.19890594482,-337759.1073513031,-6048.7804003059864
2,Grain farming,32.383106231689453,7305443.286895752,496836.36426925659,3779893.6367034912,138101.84597969055,-98933.36147069931
3,Vegetable and melon farming,2.5080139636993408,279027.37259864807,44573.146849870682,68594.23965215683,36153.744906187057,104.08526577521116
4,Fruit farming,3.3412480354309082,275556.35571479797,46665.612608194351,53055.953234434128,69381.244480609894,133.75608250498772
5,Tree nut farming,0.025366663932800293,977.2994089871645,519.54272203147411,159.45127233862877,249.30480867624283,0.79608918213125435
6,"Greenhouse, nursery, and floriculture production",10.522560119628906,1089105.1292419434,293953.71675491333,117787.1897816658,299444.67544555664,195.00982307363302
7,Tobacco farming,0,0,0,0,0,0
8,Cotton farming,0,0,0,0,0,0
9,Sugarcane and sugar beet farming,0,0,0,0,0,0
10,All other crop farming,434.84420776367188,11093495.36895752,3598278.284072876,2238116.2643432617,1607983.7083816528,-158495.24736404419
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",116.80424499511719,14538491.249084473,223836.04943752289,4610589.5042419434,870680.45139312744,504354.17890548706
12,Dairy cattle and milk production,273.7044677734375,111989875.79345703,4989132.8811645508,12914075.85144043,3544527.530670166,2786772.7279663086
13,Poultry and egg production,0.14671534299850464,79166.345298290253,4460.1806439459324,2301.7774801701307,3077.6830390095711,424.98452239669859
14,"Animal production, except cattle and poultry and eggs",3.0269982814788818,365215.15250205994,32270.766794681549,300616.11533164978,-10648.917406797409,19491.152837872505
15,"Forestry, forest products, and timber tract production",1.0247758626937866,93219.645321369171,67226.514220237732,0,5730.0198823213577,272.25443045608699
16,Commercial logging,163.58787536621094,12418823.2421875,2489161.7298126221,4084592.342376709,125547.23024368286,238492.54846572876
17,Commercial fishing,0,0,0,0,0,0
18,Commercial hunting and trapping,0.25074708461761475,471127.74848937988,0,446138.56077194214,0,1432.7954268082976
19,Support activities for agriculture and forestry,4.0884056091308594,2117462.158203125,84021.35968208313,1937860.1312637329,-17152.106389403343,6859.7118370234966
20,Oil and gas extraction,2.2656052112579346,953550.81558227539,0,895996.15335464478,144.00378859136254,9877.130389213562
21,Coal mining,0,0,0,0,0,0
22,"Copper, nickel, lead, and zinc mining",0,0,0,0,0,0
23,Iron ore mining,0,0,0,0,0,0
24,Gold ore mining,0,0,0,0,0,0
25,Silver ore mining,0,0,0,0,0,0
26,Uranium-radium-vanadium ore mining,0,0,0,0,0,0
27,Other metal ore mining,0,0,0,0,0,0
28,Stone mining and quarrying,0.62154531478881836,1023332.1189880371,24670.934304594994,897287.36877441406,18907.586112618446,8372.824639081955
29,Sand and gravel mining,0,0,0,0,0,0
30,"Other clay, ceramic, refractory minerals mining",0,0,0,0,0,0
31,"Potash, soda, and borate mineral mining",0,0,0,0,0,0
