Industry Detail ,,,,,,,
IndustryCode,Description,Employment,Output,EmployeeCompensation,ProprietorIncome,OtherPropertyTypeIncome,TaxOnProductionAndImports
0,Total,1340.4507156155305,169950180.90801749,36009473.344672188,9465993.3685188666,25823329.512666527,10912683.519889243
1,Oilseed farming,0,0,0,0,0,0
2,Grain farming,0,0,0,0,0,0
3,Vegetable and melon farming,0.66561603546142578,42316.71616435051,3891.9220678508282,4882.4669793248177,12233.104556798935,7.2955363066284917
4,Fruit farming,0.88224780559539795,37584.651261568069,2368.5160558670759,6110.1741157472134,12473.421171307564,8.0146774052991532
5,Tree nut farming,0.0011923975544050336,56.491982832085341,12.040615729347337,5.7069564718403853,36.027402529725805,0.024019529476504431
6,"Greenhouse, nursery, and floriculture production",1.5875903367996216,249054.13389205933,28279.431164264679,17414.472997188568,107094.85411643982,23.765182049828582
7,Tobacco farming,0,0,0,0,0,0
8,Cotton farming,0,0,0,0,0,0
9,Sugarcane and sugar beet farming,0,0,0,0,0,0
10,All other crop farming,49.545173645019531,367596.68588638306,44319.383800029755,50396.867096424103,138913.48242759705,-5780.1743969321251
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",26.193546295166016,1594094.8724746704,9074.1701424121857,299085.02101898193,296643.40615272522,75429.603457450867
12,Dairy cattle and milk production,14.519591331481934,5403588.7718200684,79851.545393466949,330125.80871582031,591432.98864364624,20279.854536056519
13,Poultry and egg production,0.069760836660861969,55947.85138964653,1208.9723022654653,490.0018684566021,4719.3109057843685,1748.4178533777595
14,"Animal production, except cattle and poultry and eggs",3.0417113304138184,375307.67917633057,12114.346958696842,158829.92744445801,163698.68814945221,23723.63954782486
15,"Forestry, forest products, and timber tract production",7.335118293762207,863661.28921508789,624563.63439559937,81575.110554695129,-2269.6468513458967,16702.078282833099
16,Commercial logging,75.79461669921875,6722008.7051391602,3819180.7270050049,388234.49611663818,-251613.97457122803,226701.22981071472
17,Commercial fishing,21.977069854736328,362548.38109016418,0,-24533.582851290703,25505.371391773224,273340.70205688477
18,Commercial hunting and trapping,0,0,0,0,0,0
19,Support activities for agriculture and forestry,48.174964904785156,3517933.1302642822,3663286.2091064453,213632.13658332825,-783824.02658462524,62014.296650886536
20,Oil and gas extraction,0,0,0,0,0,0
21,Coal mining,0,0,0,0,0,0
22,"Copper, nickel, lead, and zinc mining",0,0,0,0,0,0
23,Iron ore mining,0,0,0,0,0,0
24,Gold ore mining,0,0,0,0,0,0
25,Silver ore mining,0,0,0,0,0,0
26,Uranium-radium-vanadium ore mining,0,0,0,0,0,0
27,Other metal ore mining,0,0,0,0,0,0
28,Stone mining and quarrying,0,0,0,0,0,0
29,Sand and gravel mining,0.44007560610771179,69806.650280952454,0,30302.975326776505,0,2932.7610973268747
30,"Other clay, ceramic, refractory minerals mining",0,0,0,0,0,0
31,"Potash, soda, and borate mineral mining",0,0,0,0,0,0
32,Phosphate rock mining,0,0,0,0,0,0
33,Other chemical and fertilizer mineral mining,0,0,0,0,0,0
34,Other nonmetallic minerals,0,0,0,0,0,0
35,Drilling oil and gas wells,0,0,0,0,0,0
36,Support activities for oil and gas operations,0,0,0,0,0,0
37,Metal mining services,0,0,0,0,0,0
38,Other nonmetallic minerals services,0,0,0,0,0,0
39,Electric power generation - Hydroelectric,0,0,0,0,0,0
40,Electric power generation - Fossil fuel,0,0,0,0,0,0
41,Electric power generation - Nuclear,0,0,0,0,0,0
42,Electric power generation - Solar,0,0,0,0,0,0
43,Electric power generation - Wind,0,0,0,0,0,0
44,Electric power generation - Geothermal,0,0,0,0,0,0
45,Electric power generation - Biomass,0,0,0,0,0,0
46,Electric power generation - All other,0,0,0,0,0,0
47,Electric power transmission and distribution,0,0,0,0,0,0
48,Natural gas distribution,0,0,0,0,0,0
49,"Water, sewage and other systems",0,0,0,0,0,0
50,Construction of new health care structures,2.7516746520996094,364558.69674682617,70951.424539089203,73949.523270130157,43958.164751529694,6295.0495630502701
51,Construction of new manufacturing structures,4.6851043701171875,615961.73048019409,116788.27553987503,117715.23207426071,41641.566902399063,9739.6038472652435
52,Construction of new power and communication structures,6.2362246513366699,948893.12982559204,160028.01060676575,169465.06500244141,149029.74665164948,19083.825871348381
53,Construction of new educational and vocational structures,6.6622743606567383,777686.89393997192,189914.71827030182,155006.49809837341,86703.22597026825,12169.3080291152
