Industry Detail ,,,,,,,
IndustryCode,Description,Employment,Output,EmployeeCompensation,ProprietorIncome,OtherPropertyTypeIncome,TaxOnProductionAndImports
0,Total,635124.48119274201,119145021303.88422,41381239356.124237,9390233500.1463661,21291856850.277958,6038024565.4217587
1,Oilseed farming,0.0058137518353760242,1214.8008681833744,23.148882974055596,3239.2041757702827,-2077.5983575731516,-16.002064512576908
2,Grain farming,0.3216286301612854,16130.395233631134,8908.1274345517159,13193.761929869652,-12322.516180574894,-218.44454749953002
3,Vegetable and melon farming,19.788265228271484,391234.1296672821,507502.07901000977,152043.62571239471,-449444.62180137634,145.94162348657847
4,Fruit farming,57.143665313720703,837056.93483352661,1151108.2649230957,254782.37867355347,-891522.70555496216,406.31057345308363
5,Tree nut farming,1.1464763879776001,7034.6230641007423,29809.368774294853,1781.0477875173092,-24736.277759075165,5.6249496083182748
6,"Greenhouse, nursery, and floriculture production",177.74276733398438,2844589.9486541748,6234526.1573791504,486338.43660354614,-4843943.5958862305,509.33833699673414
7,Tobacco farming,0,0,0,0,0,0
8,Cotton farming,0,0,0,0,0,0
9,Sugarcane and sugar beet farming,0,0,0,0,0,0
10,All other crop farming,30.88463020324707,216754.85372543335,570912.83798217773,69131.143391132355,-494291.90158843994,-3096.8249775469303
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",1.1766711473464966,50890.117883682251,6362.3678870499134,25512.98588514328,-11905.333027243614,1765.4269468039274
12,Dairy cattle and milk production,0,0,0,0,0,0
13,Poultry and egg production,2.5451083183288574,268719.881772995,122938.02946805954,12351.313605904579,-101888.08292150497,1442.5546396523714
14,"Animal production, except cattle and poultry and eggs",44.123500823974609,1378979.3252944946,984580.27839660645,1785542.368888855,-1497339.6062850952,73232.650756835938
15,"Forestry, forest products, and timber tract production",33.714275360107422,5263964.1761779785,4236249.9237060547,0,361074.74565505981,8956.9445699453354
16,Commercial logging,40.79327392578125,6791702.7473449707,4547996.997833252,587952.97145843506,229389.83142375946,59579.968452453613
17,Commercial fishing,0,0,0,0,0,0
18,Commercial hunting and trapping,0.92176562547683716,90049.989521503448,0,71310.862898826599,0,5267.066415399313
