Industry Detail ,,,,,,,
IndustryCode,Description,Employment,Output,EmployeeCompensation,ProprietorIncome,OtherPropertyTypeIncome,TaxOnProductionAndImports
0,Total,887955.59054940939,162480877934.46146,54101797205.055283,7215395446.6062126,27558648342.80394,8381911890.7516594
1,Oilseed farming,0.025805950164794922,17499.258741736412,63.8408018858172,39155.364036560059,-22322.461009025574,-230.51042808219791
2,Grain farming,4.4423131942749023,932767.57001876831,98620.817065238953,640229.22515869141,-174747.91407585144,-12631.92854821682
3,Vegetable and melon farming,310.88870239257812,28486610.412597656,7074497.2229003906,9289891.242980957,-1124506.1159133911,10626.328177750111
4,Fruit farming,126.27508544921875,8574486.7324829102,2257475.3761291504,2190084.4573974609,813061.89298629761,4162.0875708758831
5,Tree nut farming,2.2633097171783447,66592.305898666382,55035.892874002457,14412.969350814819,-6326.6106881201267,54.24480332294479
6,"Greenhouse, nursery, and floriculture production",2000.40625,157067932.12890625,65906013.488769531,22534339.904785156,13987092.018127441,28123.816475272179
7,Tobacco farming,0,0,0,0,0,0
8,Cotton farming,0,0,0,0,0,0
9,Sugarcane and sugar beet farming,0,0,0,0,0,0
10,All other crop farming,25.555637359619141,673844.57588195801,339792.99664497375,180344.55180168152,-67967.765033245087,-9627.368301153183
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.57127028703689575,81376.180052757263,1947.7639580145478,34234.460443258286,-4249.0814812481403,2823.0177704244852
12,Dairy cattle and milk production,0.8928380012512207,307677.9842376709,21309.392526745796,47066.301107406616,-9450.7550820708275,7656.3050970435143
13,Poultry and egg production,17.062822341918945,8004523.2772827148,701093.01805496216,308735.96668243408,-14947.257936000824,42970.258742570877
14,"Animal production, except cattle and poultry and eggs",46.018058776855469,5564391.1361694336,764374.97138977051,6075893.8789367676,-1858439.9223327637,296965.74807167053
15,"Forestry, forest products, and timber tract production",116.09452819824219,8501006.1264038086,5590448.8563537598,139357.83505439758,476499.25947189331,29981.769621372223
16,Commercial logging,99.951225280761719,9897987.3657226562,6006824.0165710449,93494.564294815063,302969.51532363892,145823.32968711853
17,Commercial fishing,100.26124572753906,14302352.905273438,1656963.7060165405,8653765.6784057617,2576073.6465454102,700432.1813583374
18,Commercial hunting and trapping,0,0,0,0,0,0
19,Support activities for agriculture and forestry,815.2470703125,39688655.853271484,26834121.704101562,10862992.286682129,-5477913.3796691895,1367576.3607025147
20,Oil and gas extraction,45.661251068115234,41869693.756103516,0,39577144.622802734,6323.0968080461025,199064.74649906158
21,Coal mining,0,0,0,0,0,0
22,"Copper, nickel, lead, and zinc mining",0,0,0,0,0,0
23,Iron ore mining,0,0,0,0,0,0
24,Gold ore mining,0,0,0,0,0,0
25,Silver ore mining,0,0,0,0,0,0
26,Uranium-radium-vanadium ore mining,0,0,0,0,0,0
27,Other metal ore mining,0,0,0,0,0,0
28,Stone mining and quarrying,7.4410805702209473,1841496.2291717529,337198.25744628906,258506.86430931091,258425.77219009399,100326.7765045166
29,Sand and gravel mining,210.16946411132813,52280544.281005859,21746294.021606445,5943744.6594238281,4745596.4088439941,2379522.3236083984
30,"Other clay, ceramic, refractory minerals mining",0,0,0,0,0,0
31,"Potash, soda, and borate mineral mining",0,0,0,0,0,0
32,Phosphate rock mining,0,0,0,0,0,0
33,Other chemical and fertilizer mineral mining,0,0,0,0,0,0
34,Other nonmetallic minerals,40.81689453125,5653264.045715332,100091.97890758514,1643490.7913208008,23422.984406352043,496010.39290428162
35,Drilling oil and gas wells,20.855741500854492,2172488.6894226074,611160.7551574707,3650349.8554229736,-5565693.8552856445,176300.00412464142
36,Support activities for oil and gas operations,35.584686279296875,4526456.356048584,515846.49085998535,5343347.0726013184,-2839215.5170440674,279342.97919273376
37,Metal mining services,4.9093475341796875,4522369.384765625,0,4273849.4873046875,605.62777798622847,22401.593625545502
38,Other nonmetallic minerals services,4.9093508720397949,4609800.3387451172,0,4355887.4130249023,496.98888324201107,23422.632366418838
39,Electric power generation - Hydroelectric,79.283271789550781,35144035.339355469,2608948.7075805664,6633465.7669067383,3018010.8547210693,4416049.4804382324
40,Electric power generation - Fossil fuel,305.95620727539062,437477233.88671875,47961982.727050781,6989426.6128540039,76059494.018554688,52353382.110595703
41,Electric power generation - Nuclear,0,0,0,0,0,0
42,Electric power generation - Solar,0,0,0,0,0,0
43,Electric power generation - Wind,0,0,0,0,0,0
44,Electric power generation - Geothermal,0,0,0,0,0,0
45,Electric power generation - Biomass,0,0,0,0,0,0
46,Electric power generation - All other,0,0,0,0,0,0
47,Electric power transmission and distribution,74.257179260253906,96827194.213867188,8882338.5238647461,4077840.8050537109,13525989.532470703,12127435.684204102
48,Natural gas distribution,575.108642578125,425537048.33984375,64723106.384277344,15384323.120117188,72658439.636230469,35397018.432617188
49,"Water, sewage and other systems",58.241184234619141,16925115.585327148,3405281.0668945312,2744528.7704467773,2586287.0216369629,1524266.8390274048
50,Construction of new health care structures,1861.048828125,311846893.31054688,104833122.25341797,33409328.460693359,56235946.655273438,2794588.0889892578
51,Construction of new manufacturing structures,2986.72900390625,486809234.61914062,169736358.64257813,52928890.228271484,49585628.509521484,4136019.7067260742
52,Construction of new power and communication structures,4100.03271484375,811714782.71484375,230079895.01953125,75944274.90234375,198577041.62597656,10413315.773010254
53,Construction of new educational and vocational structures,4680.90869140625,733570739.74609375,313022216.796875,70320579.528808594,110368019.10400391,5266820.9075927734
54,Construction of new highways and streets,3762.109375,832723388.671875,224994445.80078125,64562065.124511719,175964904.78515625,5905982.494354248
