Industry Detail ,,,,,,,
IndustryCode,Description,Employment,Output,EmployeeCompensation,ProprietorIncome,OtherPropertyTypeIncome,TaxOnProductionAndImports
0,Total,9602.8216173220426,1311866361.5343394,327849083.49325997,65085443.820893489,190472797.17923084,93451863.843342379
1,Oilseed farming,0,0,0,0,0,0
2,Grain farming,0.0079305414110422134,1621.2827758863568,222.24269923754036,513.39849596843123,206.34745305869728,-676.19973560795188
3,Vegetable and melon farming,0.5413593053817749,35806.450992822647,12657.527811825275,4271.7275209724903,846.31633944809437,6.1731461755698547
4,Fruit farming,208.62809753417969,12386818.885803223,3000274.4197845459,2082177.4005889893,1822760.5819702148,2641.4066087454557
5,Tree nut farming,0.3853783905506134,12563.581578433514,10292.259976267815,1312.3392127454281,306.89136474393308,5.3418430070450995
6,"Greenhouse, nursery, and floriculture production",1.3134021759033203,108888.53669166565,47521.974891424179,7872.5172206759453,11406.021192669869,10.390334864496253
7,Tobacco farming,0,0,0,0,0,0
8,Cotton farming,0,0,0,0,0,0
9,Sugarcane and sugar beet farming,0,0,0,0,0,0
10,All other crop farming,48.524360656738281,844073.95124435425,391145.19953727722,119654.02960777283,25660.336017608643,-13272.411189973354
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",27.125389099121094,4370098.1140136719,95613.531768321991,847786.60535812378,714623.27241897583,206784.9189043045
12,Dairy cattle and milk production,13.108528137207031,5356176.3763427734,304222.49436378479,338350.59404373169,350050.6579875946,20101.914182305336
13,Poultry and egg production,0.050740756094455719,32764.37520980835,2721.2612330913544,296.70927324332297,740.72799179702997,1023.9145485684276
14,"Animal production, except cattle and poultry and eggs",120.52400207519531,23150774.002075195,2872192.3828125,10130370.140075684,7567015.6478881836,1463387.7277374268
15,"Forestry, forest products, and timber tract production",0.96876537799835205,95242.999494075775,74393.242597579956,0,-270.34297818318009,2221.8667436391115
16,Commercial logging,202.39199829101563,29146787.643432617,11122113.227844238,11371086.120605469,-732743.32284927368,605167.32931137085
17,Commercial fishing,357.976806640625,27452249.526977539,15494279.861450195,5025686.2640380859,2343541.6221618652,4410837.6502990723
18,Commercial hunting and trapping,0,0,0,0,0,0
