Industry Detail ,,,,,,,
IndustryCode,Description,Employment,Output,EmployeeCompensation,ProprietorIncome,OtherPropertyTypeIncome,TaxOnProductionAndImports
0,Total,3537.4797525256872,514630608.39631367,99617233.879682317,22182516.252484675,100393681.97626029,38963851.290125035
1,Oilseed farming,0,0,0,0,0,0
2,Grain farming,0.10321898758411408,30204.381793737412,419.05604302883148,2367.0992814004421,14790.698885917664,-12597.552500665188
3,Vegetable and melon farming,0.62436884641647339,82463.338971138,2950.4073318094015,2434.7472935914993,35552.524030208588,14.21694196324097
4,Fruit farming,172.12506103515625,15009893.417358398,367969.84076499939,624433.57706069946,7375080.1086425781,3200.7598783820868
5,Tree nut farming,0.0052155405282974243,529.24006013199687,43.881700548809022,13.681573364010546,446.90183131024241,0.22502479168906575
6,"Greenhouse, nursery, and floriculture production",0.37265133857727051,128772.52697944641,5688.1229393184185,2304.1216190904379,71006.625890731812,12.287699973967392
7,Tobacco farming,0,0,0,0,0,0
8,Cotton farming,0,0,0,0,0,0
9,Sugarcane and sugar beet farming,0,0,0,0,0,0
10,All other crop farming,4.8854513168334961,72919.994592666626,3420.0903028249741,2558.2571979612112,40366.679430007935,-1146.6107098385692
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",2.5727510452270508,314078.18198204041,695.50360785797238,15079.392120242119,103386.95347309113,14861.594885587692
12,Dairy cattle and milk production,0,0,0,0,0,0
13,Poultry and egg production,0.64499324560165405,1093387.6037597656,9191.2783682346344,2450.496656820178,113790.63129425049,34169.293940067291
14,"Animal production, except cattle and poultry and eggs",15.052127838134766,3784602.6420593262,47522.768378257751,409855.54456710815,2954672.8134155273,239229.20227050781
15,"Forestry, forest products, and timber tract production",0.31041845679283142,29259.944334626198,22574.532777070999,0,-82.035228842869401,711.94575866684318
16,Commercial logging,6.487614631652832,638717.47255325317,175655.46929836273,237860.51571369171,-11572.474613785744,19405.743107199669
17,Commercial fishing,0,0,0,0,0,0
18,Commercial hunting and trapping,0.89723736047744751,132540.73262214661,0,114781.65537118912,0,9079.0418907999992
19,Support activities for agriculture and forestry,2.5272445678710938,182934.26930904388,47130.666673183441,123598.92576932907,-10084.429755806923,3255.3486526012421
20,Oil and gas extraction,8.619227409362793,1963439.1069412231,0,2263.81397806108,0,1625.4633665084839
21,Coal mining,0,0,0,0,0,0
22,"Copper, nickel, lead, and zinc mining",0,0,0,0,0,0
